Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_Per_HH,TOT_HH,Rounds,Scale
Kampong Chhnang,Sameakki Mean Chey,Krang Lvea,4070306,Tang Krong,16,23,0.123,0.177,0.3,39,2010,1
Kampong Chhnang,Sameakki Mean Chey,Krang Lvea,4070307,Thlok Roleung,26,54,0.121,0.251,0.372,80,2010,2
Kampong Chhnang,Sameakki Mean Chey,Krang Lvea,4070308,Chumteav Chraeng,36,35,0.12,0.117,0.237,71,2010,2
Kampong Chhnang,Sameakki Mean Chey,Krang Lvea,4070309,Tang Kruos Lech,40,58,0.183,0.266,0.45,98,2010,2
Kampong Chhnang,Sameakki Mean Chey,Krang Lvea,4070310,Tang Kruos Kaeut,10,27,0.039,0.105,0.143,37,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070401,Tang Poun,25,13,0.18,0.094,0.273,38,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070402,Krang Doung,9,10,0.055,0.061,0.115,19,2010,2
Kampong Chhnang,Sameakki Mean Chey,Peam,4070403,Chanva riel,5,9,0.068,0.123,0.192,14,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070404,Srae Andoung,1,8,0.026,0.211,0.237,9,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070405,Ta Kaev,23,13,0.264,0.149,0.414,36,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070406,Krang Beng,21,43,0.083,0.169,0.252,64,2010,2
Kampong Chhnang,Sameakki Mean Chey,Peam,4070407,Svay Kambet,16,22,0.119,0.163,0.281,38,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070408,Chrab Kantuot,10,28,0.078,0.217,0.295,38,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070409,Krang Kantoul,46,49,0.2,0.213,0.413,95,2010,2
Kampong Chhnang,Sameakki Mean Chey,Peam,4070410,Chrak Sdach,30,8,0.231,0.062,0.292,38,2010,1
Kampong Chhnang,Sameakki Mean Chey,Peam,4070411,Chrak Kov,30,100,0.108,0.36,0.468,130,2010,2
Kampong Chhnang,Sameakki Mean Chey,Peam,4070412,Serei Vong,12,14,0.112,0.131,0.243,26,2010,1
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070501,Chamkar Svay,27,47,0.098,0.17,0.268,74,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070502,Spean Pou,41,52,0.201,0.255,0.456,93,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070503,Thlok Ruessei,37,33,0.215,0.192,0.407,70,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070504,Boeng Leach,40,48,0.235,0.282,0.518,88,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070505,Khnach,23,43,0.198,0.371,0.569,66,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070506,Krang Siem,40,33,0.256,0.212,0.468,73,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070507,Angkrong,12,24,0.128,0.255,0.383,36,2010,1
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070508,Voat Sedthei,26,36,0.17,0.235,0.405,62,2010,2
Kampong Chhnang,Sameakki Mean Chey,Sedthei,4070509,Peareach,47,54,0.213,0.244,0.457,101,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070601,Trapeang Buon,56,26,0.335,0.156,0.491,82,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070602,Chamkar,20,50,0.159,0.397,0.556,70,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070603,Hangs Chhuk,60,83,0.262,0.362,0.624,143,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070604,Trapeang Thma,33,36,0.308,0.336,0.645,69,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay,4070605,Tuol Pongro,36,33,0.171,0.156,0.327,69,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay,4070606,Svay Pok,27,10,0.18,0.067,0.247,37,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay,4070607,Kyang Tboung,21,54,0.09,0.232,0.322,75,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070608,Khyang Cheung,22,44,0.115,0.229,0.344,66,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070609,Krasang Pul,74,74,0.351,0.351,0.701,148,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070610,Pou Ritthi Krai,43,39,0.194,0.176,0.369,82,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070611,Thmei,25,11,0.171,0.075,0.247,36,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay,4070612,Chonloat Dai,36,34,0.142,0.134,0.277,70,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay,4070613,Svay Ph'aem,6,6,0.053,0.053,0.105,12,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070701,Kngaok pong,19,19,0.25,0.25,0.5,38,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070702,Trapeang Pring,26,32,0.178,0.219,0.397,58,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070703,Damnak Pring,25,27,0.117,0.127,0.244,52,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070704,Trapeang Mtes,56,89,0.151,0.24,0.391,145,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070705,Tang Krang,31,32,0.153,0.158,0.31,63,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070706,Krang Srama,69,63,0.167,0.152,0.319,132,2010,2
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070707,Trapeang Tunloab,19,31,0.133,0.217,0.35,50,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070708,Prey Nheam,5,21,0.038,0.162,0.2,26,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070709,Tang Khley,10,27,0.099,0.267,0.366,37,2010,1
Kampong Chhnang,Sameakki Mean Chey,Svay Chuk,4070710,Chrak Sangkae,43,37,0.176,0.151,0.327,80,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070801,Roleang,75,89,0.222,0.263,0.485,164,2010,1
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070802,Neang Mealea,31,53,0.175,0.299,0.475,84,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070803,Veal Ta King,40,16,0.333,0.133,0.467,56,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070804,Thmei Khmer,44,76,0.159,0.274,0.433,120,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070805,Tbaeng Khpos,26,51,0.157,0.307,0.464,77,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070806,Srae Sar,44,77,0.166,0.291,0.457,121,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070807,Meanok Lech,70,83,0.265,0.314,0.58,153,2010,3
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070808,Meanok Kaeut,52,56,0.162,0.175,0.338,108,2010,2
Kampong Chhnang,Sameakki Mean Chey,Tbaeng Khpos,4070809,Ra,52,66,0.22,0.28,0.5,118,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070901,Thlok Vien,29,59,0.117,0.238,0.355,88,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070902,Srae Krau,6,2,0.079,0.026,0.105,8,2010,1
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070903,Tang Tbaeng,25,38,0.207,0.314,0.521,63,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070904,Chhuk,25,32,0.194,0.248,0.442,57,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070905,Spean Daek,48,64,0.158,0.211,0.37,112,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070906,Toap Baoh,12,44,0.05,0.183,0.233,56,2010,2
Kampong Chhnang,Sameakki Mean Chey,Thlok Vien,4070907,Praklout,24,47,0.153,0.299,0.452,71,2010,2
Kampong Chhnang,Tuek Phos,Akphivoadth,4080101,Srae Ta Chey,92,114,0.108,0.134,0.242,206,2010,4
Kampong Chhnang,Tuek Phos,Akphivoadth,4080102,Trapeang Reang,29,51,0.103,0.181,0.285,80,2010,2
Kampong Chhnang,Tuek Phos,Akphivoadth,4080103,Ssrae Prich,38,58,0.184,0.282,0.466,96,2010,2
Kampong Chhnang,Tuek Phos,Akphivoadth,4080104,Srae Khtum,13,27,0.118,0.245,0.364,40,2010,1
Kampong Chhnang,Tuek Phos,Akphivoadth,4080105,Tuek Chum,6,29,0.052,0.252,0.304,35,2010,1
Kampong Chhnang,Tuek Phos,Akphivoadth,4080106,Ropeak,15,37,0.147,0.363,0.51,52,2010,2
Kampong Chhnang,Tuek Phos,Akphivoadth,4080107,Damreb,4,46,0.032,0.371,0.403,50,2010,1
Kampong Chhnang,Tuek Phos,Akphivoadth,4080108,Trapeang Pring,47,28,0.266,0.158,0.424,75,2010,2
Kampong Chhnang,Tuek Phos,Akphivoadth,4080109,Baek Chak,2,9,0.04,0.18,0.22,11,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080201,Chi Prang,15,30,0.09,0.181,0.271,45,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080202,Tumnob Thmei,43,55,0.193,0.247,0.439,98,2010,2
Kampong Chhnang,Tuek Phos,Chieb,4080203,Boeng Steng,11,27,0.124,0.303,0.427,38,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080204,Prey Tang Thnong,7,7,0.096,0.096,0.192,14,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080205,Kaoh Kandal,7,13,0.071,0.131,0.202,20,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080206,Chhak Kandaol,53,21,0.373,0.148,0.521,74,2010,2
Kampong Chhnang,Tuek Phos,Chieb,4080207,Kouk Penh,24,22,0.202,0.185,0.387,46,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080208,Toap Ta Lat,46,5,0.368,0.04,0.408,51,2010,2
Kampong Chhnang,Tuek Phos,Chieb,4080209,Ssae Robang,16,27,0.137,0.231,0.368,43,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080210,Ta Nai,7,42,0.045,0.269,0.314,49,2010,1
Kampong Chhnang,Tuek Phos,Chieb,4080211,Kaoh Khtum,14,40,0.053,0.152,0.205,54,2010,2
Kampong Chhnang,Tuek Phos,Chaong Maong,4080301,Chaong Maong,50,10,0.153,0.031,0.184,60,2010,2
Kampong Chhnang,Tuek Phos,Chaong Maong,4080302,Doun Mau,18,15,0.112,0.094,0.206,33,2010,1
Kampong Chhnang,Tuek Phos,Chaong Maong,4080303,Khsaet,28,30,0.175,0.188,0.362,58,2010,2
Kampong Chhnang,Tuek Phos,Chaong Maong,4080304,Thmei,8,17,0.063,0.135,0.198,25,2010,1
Kampong Chhnang,Tuek Phos,Chaong Maong,4080305,Peareang,17,17,0.114,0.114,0.228,34,2010,4
Kampong Chhnang,Tuek Phos,Chaong Maong,4080306,Svay Chek,24,10,0.164,0.068,0.233,34,2010,1
Kampong Chhnang,Tuek Phos,Chaong Maong,4080307,Akleangkaer,9,31,0.041,0.142,0.183,40,2010,1
Kampong Chhnang,Tuek Phos,Chaong Maong,4080308,Trapeang Chum,20,33,0.128,0.212,0.34,53,2010,2
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080401,Krasang Doh Laeung,79,14,0.339,0.06,0.399,93,2010,2
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080402,Doung Sla,16,7,0.276,0.121,0.397,23,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080403,Tang Khsach,6,14,0.128,0.298,0.426,20,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080404,Tang Sya,26,14,0.26,0.14,0.4,40,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080405,Ngoy,11,2,0.407,0.074,0.481,13,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080406,Chipuk,28,18,0.28,0.18,0.46,46,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080407,Moung,10,13,0.143,0.186,0.329,23,2010,1
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080408,Prey Chhrao,75,16,0.315,0.067,0.382,91,2010,2
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080409,Thnal Kaeng Thmei,33,51,0.151,0.234,0.385,84,2010,2
Kampong Chhnang,Tuek Phos,Kbal Tuek,4080410,Khvit Toul Khliang,17,12,0.221,0.156,0.377,29,2010,1
Kampong Chhnang,Tuek Phos,Khlong Popok,4080501,Trapeang Krabau,16,61,0.052,0.199,0.251,77,2010,2
Kampong Chhnang,Tuek Phos,Khlong Popok,4080502,Yout,17,21,0.148,0.183,0.33,38,2010,3
Kampong Chhnang,Tuek Phos,Khlong Popok,4080503,Khlong Popok,11,18,0.062,0.102,0.165,29,2010,1
Kampong Chhnang,Tuek Phos,Khlong Popok,4080504,Ta Kab,14,39,0.111,0.31,0.421,53,2010,1
Kampong Chhnang,Tuek Phos,Khlong Popok,4080505,Kraoy Voat,34,50,0.134,0.197,0.331,84,2010,2
Kampong Chhnang,Tuek Phos,Khlong Popok,4080506,Trapeang Chrey,20,33,0.104,0.171,0.275,53,2010,1
Kampong Chhnang,Tuek Phos,Khlong Popok,4080507,Boeng Steng,20,16,0.12,0.096,0.217,36,2010,1
Kampong Chhnang,Tuek Phos,Krang Skear,4080601,Krang Skear,11,33,0.05,0.151,0.201,44,2010,1
Kampong Chhnang,Tuek Phos,Krang Skear,4080602,Tuol Samraong,37,37,0.218,0.218,0.435,74,2010,1
Kampong Chhnang,Tuek Phos,Krang Skear,4080603,Phnum Ta Sam,39,56,0.122,0.176,0.298,95,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080604,Chan Trak,29,46,0.132,0.21,0.342,75,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080605,Trapeang Mlu,35,22,0.201,0.126,0.328,57,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080606,Chambak Prasat,43,22,0.117,0.06,0.176,65,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080607,Anhchanh,39,30,0.21,0.161,0.371,69,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080608,Damnak Ampil,78,59,0.294,0.223,0.517,137,2010,1
Kampong Chhnang,Tuek Phos,Krang Skear,4080609,Damnak Khlong,33,69,0.162,0.338,0.5,102,2010,1
Kampong Chhnang,Tuek Phos,Krang Skear,4080610,Kdol,86,28,0.446,0.145,0.591,114,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080611,Krang Skear Khang Tboung,58,6,0.193,0.02,0.213,64,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080612,Ou Lpov,117,28,0.49,0.117,0.607,145,2010,2
Kampong Chhnang,Tuek Phos,Krang Skear,4080613,Phnum Ta Os,129,9,0.648,0.045,0.693,138,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080701,Chambak Kantreanh,35,60,0.153,0.262,0.415,95,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080702,Tbaeng Khpos,50,52,0.196,0.204,0.4,102,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080703,Chas,13,19,0.092,0.134,0.225,32,2010,1
Kampong Chhnang,Tuek Phos,Tang Krasang,4080704,Kouk Nang,22,2,0.185,0.017,0.202,24,2010,1
Kampong Chhnang,Tuek Phos,Tang Krasang,4080705,Krang Ta Mom,42,41,0.171,0.167,0.339,83,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080706,Srae Uk,39,33,0.22,0.186,0.407,72,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080707,Romeas,26,16,0.097,0.06,0.157,42,2010,1
Kampong Chhnang,Tuek Phos,Tang Krasang,4080708,Kouk Puoch,15,40,0.111,0.296,0.407,55,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080709,Veal Sbov,39,58,0.159,0.237,0.396,97,2010,1
Kampong Chhnang,Tuek Phos,Tang Krasang,4080710,Thmei,15,19,0.123,0.156,0.279,34,2010,1
Kampong Chhnang,Tuek Phos,Tang Krasang,4080711,Tang Krasang,23,12,0.299,0.156,0.455,35,2010,2
Kampong Chhnang,Tuek Phos,Tang Krasang,4080712,Krang Ma,13,10,0.129,0.099,0.228,23,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080801,Roka Tong,17,32,0.092,0.174,0.266,49,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080802,La,38,41,0.229,0.247,0.476,79,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080803,Voat,5,11,0.076,0.167,0.242,16,2010,2
Kampong Chhnang,Tuek Phos,Toul Khpos,4080804,Trapeang Smach,9,19,0.084,0.178,0.262,28,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080805,Srae Chan,24,26,0.132,0.143,0.275,50,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080806,Slaeng,8,13,0.072,0.117,0.189,21,2010,1
Kampong Chhnang,Tuek Phos,Toul Khpos,4080807,Rolung,32,32,0.225,0.225,0.451,64,2010,2
Kandal,Kandal Stueng,Ampov Prey,8010101,Ampov Prey Muoy,44,44,0.216,0.216,0.431,88,2010,2
Kandal,Kandal Stueng,Ampov Prey,8010102,Ampov Prey Pir,18,44,0.091,0.222,0.313,62,2010,2
Kandal,Kandal Stueng,Ampov Prey,8010103,Ampov Prey Bei,10,19,0.068,0.129,0.197,29,2010,1
Kandal,Kandal Stueng,Ampov Prey,8010104,Ta Daol Muoy,21,29,0.117,0.162,0.279,50,2010,1
Kandal,Kandal Stueng,Ampov Prey,8010105,Ta Daol Pir,48,20,0.276,0.115,0.391,68,2010,2
Kandal,Kandal Stueng,Ampov Prey,8010106,Ta Daol Bei,30,23,0.176,0.135,0.312,53,2010,2
Kandal,Kandal Stueng,Ampov Prey,8010107,Cheung Prey Muoy,24,21,0.183,0.16,0.344,45,2010,1
Kandal,Kandal Stueng,Ampov Prey,8010108,Cheung Prey Pir,16,32,0.102,0.204,0.306,48,2010,1
Kandal,Kandal Stueng,Ampov Prey,8010109,Cheung Prey Bei,22,12,0.21,0.114,0.324,34,2010,1
Kandal,Kandal Stueng,Anlong Romiet,8010201,Anlong Romiet Khang Cheung,6,47,0.053,0.412,0.465,53,2010,2
Kandal,Kandal Stueng,Anlong Romiet,8010202,Anlong Romiet Khang Tboung,8,31,0.071,0.274,0.345,39,2010,1
Kandal,Kandal Stueng,Anlong Romiet,8010203,Anlong Roniet Khang Lech,1,13,0.01,0.134,0.144,14,2010,1
Kandal,Kandal Stueng,Anlong Romiet,8010204,Srae Kouk,15,15,0.114,0.114,0.227,30,2010,1
Kandal,Kandal Stueng,Anlong Romiet,8010205,Daeum Trang,4,26,0.023,0.148,0.17,30,2010,1
Kandal,Kandal Stueng,Anlong Romiet,8010206,Kampong Tuol,10,28,0.052,0.147,0.199,38,2010,1
Kandal,Kandal Stueng,Barku,8010301,Barku,5,26,0.028,0.148,0.176,31,2010,1
Kandal,Kandal Stueng,Barku,8010302,Khmot,13,24,0.125,0.231,0.356,37,2010,1
Kandal,Kandal Stueng,Barku,8010303,Veal Kandal,20,40,0.169,0.339,0.508,60,2010,2
Kandal,Kandal Stueng,Barku,8010304,Pou Doh,10,34,0.089,0.304,0.393,44,2010,1
Kandal,Kandal Stueng,Barku,8010305,Tboung Kdei,15,11,0.101,0.074,0.174,26,2010,1
Kandal,Kandal Stueng,Barku,8010306,Svay Ming,18,44,0.061,0.15,0.212,62,2010,2
Kandal,Kandal Stueng,Barku,8010307,Ou Andoung,10,22,0.069,0.152,0.221,32,2010,1
Kandal,Kandal Stueng,Boeng Khyang,8010401,Boeng Khyang,8,23,0.029,0.083,0.112,31,2010,1
Kandal,Kandal Stueng,Boeng Khyang,8010402,Prey Ta Touch,31,41,0.106,0.14,0.247,72,2010,2
Kandal,Kandal Stueng,Boeng Khyang,8010403,Srok Chek,17,38,0.074,0.165,0.239,55,2010,1
Kandal,Kandal Stueng,Boeng Khyang,8010404,Kampong Ta Long,21,55,0.095,0.248,0.342,76,2010,2
Kandal,Kandal Stueng,Boeng Khyang,8010405,Pralay,13,37,0.052,0.147,0.198,50,2010,1
Kandal,Kandal Stueng,Boeng Khyang,8010406,Sala Ta Prum,20,19,0.364,0.345,0.709,39,2010,1
Kandal,Kandal Stueng,Cheung Kaeub,8010501,Krasang,13,25,0.097,0.187,0.284,38,2010,2
Kandal,Kandal Stueng,Cheung Kaeub,8010502,Srok Thum,1,14,0.005,0.067,0.072,15,2010,1
Kandal,Kandal Stueng,Cheung Kaeub,8010503,Amboes,1,6,0.033,0.2,0.233,7,2010,1
Kandal,Kandal Stueng,Cheung Kaeub,8010504,Pou Smat,4,5,0.077,0.096,0.173,9,2010,1
Kandal,Kandal Stueng,Cheung Kaeub,8010505,Chhmar Puon,18,28,0.093,0.144,0.237,46,2010,1
Kandal,Kandal Stueng,Cheung Kaeub,8010506,Prachum Angk,8,30,0.036,0.134,0.17,38,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010601,Ta Koch,6,10,0.071,0.118,0.188,16,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010602,Slaeng Kong,8,2,0.059,0.015,0.074,10,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010603,Daeum Rues,22,68,0.067,0.208,0.275,90,2010,2
Kandal,Kandal Stueng,Daeum Rues,8010604,Tonsay Kiech,8,45,0.038,0.212,0.25,53,2010,2
Kandal,Kandal Stueng,Daeum Rues,8010605,Krang Chek,0,10,0,0.204,0.204,10,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010606,Roluos,6,13,0.045,0.098,0.144,19,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010607,Samar,7,36,0.06,0.308,0.368,43,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010608,Anlong Pring,11,27,0.086,0.211,0.297,38,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010609,Teaen,14,11,0.139,0.109,0.248,25,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010610,Krouch Saeuch,4,13,0.061,0.197,0.258,17,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010611,Bat Lvea,0,1,0,0.021,0.021,1,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010612,Bang,19,54,0.122,0.346,0.468,73,2010,2
Kandal,Kandal Stueng,Daeum Rues,8010613,Prasat,12,17,0.126,0.179,0.305,29,2010,1
Kandal,Kandal Stueng,Daeum Rues,8010614,Mkak,43,43,0.183,0.183,0.366,86,2010,2
Kandal,Kandal Stueng,Kandaok,8010701,Kandaok,7,40,0.033,0.187,0.22,47,2010,1
Kandal,Kandal Stueng,Kandaok,8010702,Tuek Nuem,3,21,0.025,0.178,0.203,24,2010,1
Kandal,Kandal Stueng,Kandaok,8010703,Svay Prey,57,56,0.25,0.246,0.496,113,2010,1
Kandal,Kandal Stueng,Kandaok,8010704,Chrey Young,16,26,0.068,0.111,0.179,42,2010,1
Kandal,Kandal Stueng,Kandaok,8010705,Kouk Romiet,8,22,0.051,0.14,0.191,30,2010,1
Kandal,Kandal Stueng,Kandaok,8010706,Taok Ma,18,43,0.111,0.265,0.377,61,2010,2
Kandal,Kandal Stueng,Kandaok,8010707,Ampov Prey,9,46,0.106,0.541,0.647,55,2010,1
Kandal,Kandal Stueng,Thmei,8010801,Thmei,10,36,0.054,0.196,0.25,46,2010,1
Kandal,Kandal Stueng,Thmei,8010802,Trapeang Chak,8,28,0.069,0.241,0.31,36,2010,2
Kandal,Kandal Stueng,Thmei,8010803,Tuol Kamrieng,5,12,0.094,0.226,0.321,17,2010,1
Kandal,Kandal Stueng,Thmei,8010804,Krang Tei,5,8,0.128,0.205,0.333,13,2010,1
Kandal,Kandal Stueng,Thmei,8010805,Tonlea,6,21,0.065,0.226,0.29,27,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010901,Kbal Seh,9,12,0.091,0.121,0.212,21,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010902,Krang Thmey,4,15,0.044,0.167,0.211,19,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010903,Char,25,16,0.167,0.107,0.273,41,2010,2
Kandal,Kandal Stueng,Kouk Trab,8010904,Kouk Pring,13,17,0.124,0.162,0.286,30,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010905,Kouk Trab,16,14,0.145,0.127,0.273,30,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010906,Liek,13,8,0.131,0.081,0.212,21,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010907,Chheu Neang,6,16,0.067,0.178,0.244,22,2010,2
Kandal,Kandal Stueng,Kouk Trab,8010908,Svay Kaeut,7,6,0.075,0.065,0.14,13,2010,1
Kandal,Kandal Stueng,Kouk Trab,8010909,Svay Lech,6,17,0.039,0.112,0.151,23,2010,1
Kandal,Kandal Stueng,Kong Noy,8011001,Kong Noy,31,21,0.189,0.128,0.317,52,2010,2
Kandal,Kandal Stueng,Kong Noy,8011002,Veal Thlan,9,16,0.096,0.17,0.266,25,2010,1
Kandal,Kandal Stueng,Kong Noy,8011003,Serei Sambatt,6,8,0.067,0.089,0.156,14,2010,1
Kandal,Kandal Stueng,Kong Noy,8011004,Trapeang Samret,4,7,0.053,0.093,0.147,11,2010,1
Kandal,Kandal Stueng,Preah Putth,8011301,Krang Trea,13,7,0.169,0.091,0.26,20,2010,1
Kandal,Kandal Stueng,Preah Putth,8011302,Ben Bao,5,7,0.106,0.149,0.255,12,2010,1
Kandal,Kandal Stueng,Preah Putth,8011303,Preah Putth,12,18,0.133,0.2,0.333,30,2010,1
Kandal,Kandal Stueng,Preah Putth,8011304,Krang Sbov,24,26,0.176,0.191,0.368,50,2010,1
Kandal,Kandal Stueng,Preah Putth,8011305,Bonna,10,15,0.097,0.146,0.243,25,2010,1
Kandal,Kandal Stueng,Preaek Kampues,8011401,Preaek Kampues,8,42,0.027,0.143,0.17,50,2010,1
Kandal,Kandal Stueng,Preaek Kampues,8011402,Preaek Roteang,7,51,0.026,0.188,0.214,58,2010,2
Kandal,Kandal Stueng,Preaek Kampues,8011403,Preaek Thloeng,1,23,0.006,0.141,0.147,24,2010,1
Kandal,Kandal Stueng,Preaek Kampues,8011404,Damnak sangkae,41,85,0.081,0.169,0.25,126,2010,2
Kandal,Kandal Stueng,Preaek Kampues,8011405,Srei Snam,35,55,0.134,0.21,0.344,90,2010,2
Kandal,Kandal Stueng,Preaek Kampues,8011406,Krang Svay,15,25,0.058,0.097,0.155,40,2010,1
Kandal,Kandal Stueng,Preaek Roka,8011501,Chambak Trab,18,32,0.069,0.122,0.191,50,2010,1
Kandal,Kandal Stueng,Preaek Roka,8011502,Boeng K'aek,29,20,0.146,0.101,0.246,49,2010,2
Kandal,Kandal Stueng,Preaek Roka,8011503,Kaoh Knaor,19,39,0.075,0.155,0.23,58,2010,2
Kandal,Kandal Stueng,Preaek Roka,8011504,Preaek Roka,26,64,0.07,0.173,0.243,90,2010,2
Kandal,Kandal Stueng,Preaek Slaeng,8011601,Preaek Slaeng,3,34,0.012,0.14,0.152,37,2010,3
Kandal,Kandal Stueng,Preaek Slaeng,8011602,Pong Chan,8,15,0.055,0.103,0.159,23,2010,1
