NCDD_CodeP,NCDD_CodeD,NCDD_CodeC,Commune,TT_Family,Commune_S,Corn_Ha,Corn_Yield,Cass_Ha,Cass_Yield,Cash_Ha,Cash_Yield,Mang_Ha,Mang_Yield,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff,RLUn_1Ha_N,RLUn_1Ha_P,Per_HH_El,Fami_Impro,Fami_Unim,RatImpLatH,RiField_Ha,Ratio
6,601,60113,Pongro,1773,4806,0,0,0,0,0,0,0,0,367,848,1575,7971,51,16852,657,1272,53,178,2.3106,15.2663,1.9361,3.3585,651,36.7174,4.64135,661,275,37.281444,3308,68.83
6,601,60114,Sou Young,1915,1572,0,0,0,0,0,0,0,0,70,328,1152,20022,38,27574,408,816,49,64,4.6857,39.9966,2,1.3061,877,45.7963,50.571945,925,246,48.302872,1375,87.47
6,601,60115,Sralau,2263,13600,0,0,0,0,0,0,0,0,152,410,1123,4104,34,2754,784,2477,4,13,2.6974,5.9274,3.1594,3.25,910,40.2121,39.065817,230,222,10.1635,8600,63.24
6,601,60116,Svay Phleung,1041,2100,0,0,85,15,0,1.5,0,0,107,445,781,3766,205,7196,512,1494,39,79,4.1589,11.1176,2.918,2.0256,598,57.4448,0.295858,213,272,20.461095,915,43.57
6,601,60117,Tnaot Chum,1908,3837,0,0,0,0,25,0,0,0,983,1508,1391,5773,136,738,452,1265,970,2040,1.5341,4.2639,2.7987,2.1031,589,30.87,0,189,204,9.90566,3765,98.12
6,601,60118,Triel,3805,11305,25,1.5,198,18,0,0.75,0,0,454,1080,2011,12106,193,15981,1281,3194,93,198,2.3789,12.7436,2.4934,2.129,1449,38.0815,45.223881,643,929,16.898817,5423,47.97
6,602,60201,Chey,997,362122,0,0,0,0,35,0.5,0,0,538,915,898,4865,146,922,583,1707,301,779,1.7007,5.5431,2.928,2.588,540,54.1625,1.734694,92,131,9.227683,1819,0.5
6,602,60202,Damrei Slab,861,9481.71,3,1,0,0,75,0,0,0,82,156,323,875,60,204,203,416,69,137,1.9024,2.8172,2.0493,1.9855,163,18.9315,0,30,140,3.484321,8236.71,86.87
6,602,60203,Kampong Kou,1411,27300.82,4,8,0,0,0,0,0,0,361,1122,632,3847,49,333,318,842,256,741,3.108,6.138,2.6478,2.8945,380,26.9313,0,98,0,6.945429,11641,42.64
6,602,60204,Kampong Svay,2891,8492,53,1.5,59,2,0,1.5,8,1,1032,2044,2114,31868,194,1076,1525,4667,186,564,1.9806,14.2738,3.0603,3.0323,1290,44.6212,0,955,720,33.033552,5912,69.62
6,602,60205,Nipech,812,8774.45,0,0,0,0,378,1.5,0,0,220,475,781,3925,150,780,358,1113,369,669,2.1591,5.0537,3.1089,1.813,73,8.9901,0,17,0,2.093596,2670,30.43
6,602,60206,Phat Sanday,1080,33143.89,50,3.2,0,0,31,0,0,0,40,108,35,73,1,5,0,0,0,0,2.7,2.1667,0,0,11,1.0185,1.757469,28,197,2.592593,49,0.15
6,602,60207,San Kor,3373,15950,3,3,0,0,0,0,0,0,919,1947,2002,6078,444,1251,1745,3963,182,511,2.1186,2.9963,2.2711,2.8077,670,19.8636,10.425602,814,732,24.132819,2862,17.94
6,602,60208,Tbaeng,2725,14201.71,0,0,120,30,0,1,100,2,646,1368,1967,13983,189,1404,1560,5863,321,1287,2.1176,7.1368,3.7583,4.0093,788,28.9174,0.082542,502,517,18.422018,8288,58.36
6,602,60209,Trapeang Ruessei,3886,12818.35,0,0,300,12,350,0.7,0,0,702,1393,3131,11609,211,1073,2464,7246,275,910,1.9843,3.7947,2.9407,3.3091,1417,36.4642,15.259009,633,1462,16.289243,6812.95,53.15
6,602,60210,Kdei Doung,1132,2091.67,0,0,0,0,550,0,0,0,290,569,1008,11587,51,415,676,1763,189,440,1.9621,11.3333,2.608,2.328,390,34.4523,1.288404,340,196,30.035336,1796.35,85.88
6,602,60211,Prey Kuy,1144,3279,0,0,0,0,0,0,0,0,94,198,359,3504,34,273,466,1346,25,95,2.1064,9.6107,2.8884,3.8,275,24.0385,0,203,472,17.744755,1809,55.17
6,603,60301,Damrei Choan Khla,1528,1199.32,0,0,0,0,0,0,0,0,65,111,602,1426,22,286,184,351,5,18,1.7077,2.7436,1.9076,3.6,586,38.3508,81.955428,855,116,55.955497,1021,85.13
6,603,60302,Kampong Thum,553,872471,0,0,0,0,0,0,0,0,4,8,38,148,0,0,1,2,0,0,2,3.8947,2,0,0,0,98.828125,533,1,96.383363,0,0
6,603,60303,Kampong Roteh,1069,953.69,0,0,0,0,0,0,0,0,26,266,865,4632,20,282,93,340,1,4,10.2308,5.5525,3.6559,4,303,28.3442,94.72693,947,122,88.587465,594.85,62.37
6,603,60304,Ou Kanthor,1137,3508.5,0,0,0,0,0,0,0,0,114,166,997,4934,291,2075,173,356,40,113,1.4561,5.4418,2.0578,2.825,389,34.2128,3.871681,61,442,5.364996,2508.71,71.5
6,603,60306,Kampong Krabau,1014,798,1,2,0,0,0,0,0,0,33,121,405,2471,37,762,89,197,10,38,3.6667,7.3145,2.2135,3.8,191,18.8363,71.030043,536,283,52.859961,463,58.02
6,603,60308,Prey Ta Hu,1485,998.1,0,0,0,0,0,0,0,0,11,41,662,2543,2,20,257,444,3,10,3.7273,3.8599,1.7276,3.3333,157,10.5724,83.374283,501,16,33.737374,680,68.13
6,603,60309,Achar Leak,1477,855.64,0,0,0,0,0,0,0,0,53,168,1148,5634,64,3455,91,535,16,52,3.1698,7.4992,5.8791,3.25,195,13.2024,83.359375,405,311,27.420447,569.89,66.6
6,603,60310,Srayov,4334,15558.79,4,1,0,0,0,0,0,0,732,1568,2538,10684,234,6992,1690,3807,1038,2477,2.1421,6.3766,2.2527,2.3863,1247,28.7725,25.60915,1226,632,28.287956,2904.09,18.67
6,604,60401,Doung,1365,13463.75,10,1,0,0,0,1.5,0,0,367,624,573,4757,75,414,509,1991,102,298,1.7003,7.9799,3.9116,2.9216,261,19.1209,0,449,2,32.893773,7619.4,56.59
6,604,60402,Kraya,1498,17428,15,1.5,150,3,15,3.5,0,0,695,1061,691,1482,82,217,681,1546,525,1357,1.5266,2.1979,2.2702,2.5848,526,35.1135,1.310616,19,358,1.268358,3052,17.51
6,604,60403,Phan Nheum,1163,11076,35,0.4,21,0.5,827,1000,0,0,883,1992,1156,4738,84,474,994,2901,256,727,2.2559,4.2032,2.9185,2.8398,546,46.9475,0.08658,242,265,20.808255,1923,17.36
6,604,60404,Sakream,1773,34492,7,5,950,15,218,4,0,0,501,1122,1382,3450,35,217,1416,4708,57,164,2.2395,2.5879,3.3249,2.8772,428,24.1399,0,294,84,16.582064,1769,5.13
6,604,60405,Sala Visai,2736,28528.76,0,0,144,4,469,4,0,0,440,900,1698,8484,137,1026,1194,3222,139,361,2.0455,5.1826,2.6985,2.5971,812,29.6784,4.81523,109,1085,3.983918,6742.64,23.63
6,604,60406,Sameakki,853,7873,19,2,0,0,9193,3,0,0,49,175,728,4224,20,160,519,2675,267,1113,3.5714,5.861,5.1541,4.1685,140,16.4127,0,194,0,22.743259,1544,19.61
6,604,60407,Tuol Kreul,989,17853,0,0,50,8,32,0,0,0,172,234,477,4245,16,127,656,2741,165,536,1.3605,8.8682,4.1784,3.2485,222,22.4469,0,153,262,15.470172,12876,72.12
6,605,60501,Chhuk,2343,10063,5,1,35,10,0,0,0,0,1300,2193,1756,10789,185,783,1774,5635,144,469,1.6869,5.9619,3.1764,3.2569,1428,60.9475,0,349,696,14.895433,4219,41.93
6,605,60502,Koul,1146,12150,22,4,0,0,0,1,0,0,270,413,543,1755,50,209,480,1587,314,949,1.5296,3.312,3.3063,3.0223,562,49.0401,0,165,130,14.397906,870.35,7.16
6,605,60503,Sambour,2840,16684,96,3,677,7,210,1.5,0,0,717,2819,2059,15111,366,5294,1633,4622,257,1044,3.9317,8.4144,2.8304,4.0623,817,28.7676,14.448669,437,590,15.387324,4650,27.87
6,605,60504,Sraeung,1219,28925.9,0,0,1819,4,1217,3,0,0,301,442,507,1700,45,139,341,717,204,397,1.4684,3.3315,2.1026,1.9461,537,44.0525,0,103,70,8.449549,1684.5,5.82
6,605,60505,Tang Krasau,2295,10800,0,0,740,10,1512,1,0,0,994,1763,1637,6743,212,888,1337,4400,239,793,1.7736,4.1271,3.2909,3.318,776,33.8126,1.512195,266,765,11.590414,4008,37.11
6,606,60601,Chheu Teal,1614,10100,39,2,466,25,2004,3,1,12,914,1442,1281,7242,64,1034,1076,2678,290,821,1.5777,6.1532,2.4888,2.831,941,58.3024,1.495449,124,1134,7.682776,1542,15.27
6,606,60602,Dang Kambet,470,48900,0,0,410,80,79,0,0,0,186,251,320,2728,6,37,185,930,191,492,1.3495,8.4816,5.027,2.5759,108,22.9787,0,0,108,0,465,0.95
6,606,60603,Klaeng,876,14700,15,2.5,325,15,0,0.8,0,0,405,707,754,3486,52,266,513,1403,154,447,1.7457,4.6551,2.7349,2.9026,494,56.3927,0,62,222,7.077626,713,4.85
6,606,60604,Mean Rith,1421,83000,0,0,10640,12,21,1,12,0.5,207,296,433,2498,17,116,165,386,122,344,1.43,5.8089,2.3394,2.8197,409,28.7825,2.550572,43,314,3.026038,860,1.04
6,606,60605,Mean Chey,1486,4540.2,15,7,35,25,150,2,0.5,0,333,534,610,2398,53,330,513,1727,157,634,1.6036,4.1146,3.3665,4.0382,1108,74.5626,0,54,695,3.633917,847.7,18.67
6,606,60606,Ngan,1721,20600,0,0,1246,8,468,0.5,0,0,916,1106,1254,4100,52,274,1133,3701,339,1055,1.2074,3.3492,3.2665,3.1121,675,39.2214,1.664612,4,405,0.232423,1313,6.37
6,606,60607,Sandan,2052,28850,6,1,2,4,623,0,0,0,1243,2249,1369,7872,102,542,1081,2933,468,1236,1.8093,5.7199,2.7132,2.641,1252,61.0136,28.439306,240,321,11.695906,1407,4.88
6,606,60608,Sochet,617,48800,0,0,55,3,0,0.65,0,0,103,144,302,1685,27,202,182,762,186,724,1.3981,5.7356,4.1868,3.8925,176,28.5251,0,0,0,0,4450,9.12
6,606,60609,Tum Ring,1284,44786.32,8,0.76,1680,0.92,15,0.6,0,0,255,429,854,3807,58,764,291,652,40,105,1.6824,5.0121,2.2405,2.625,317,24.6885,21.804511,37,228,2.88162,792.12,1.77
6,607,60701,Boeng Lvea,1408,80800,0,0,1900,8,14,0.5,0,0,75,400,313,6400,300,520,290,555,90,191,5.3333,11.2887,1.9138,2.1222,446,31.6761,0,8,4,0.568182,1864.48,2.31
6,607,60702,Chroab,992,3906.95,0,0,0,0,40,2.5,0,0,33,93,888,4793,31,250,804,3194,27,130,2.8182,5.4875,3.9726,4.8148,212,21.371,1.675393,201,210,20.262097,2835.5,72.58
6,607,60703,Kampong Thma,2181,3814,0,0,17,1,68.8,1,0,0,248,668,1260,21228,123,1012,996,2205,100,402,2.6935,16.081,2.2139,4.02,1050,48.1431,50.756811,935,612,42.870243,3082,80.81
6,607,60704,Kakaoh,2426,9000,0,0,75,10,13,1.5,25,9,301,1304,1530,8116,97,685,731,2737,261,1037,4.3322,5.4093,3.7442,3.9732,989,40.7667,2.121771,340,492,14.014839,5099,56.66
6,607,60705,Kraya,2949,87300,10,1.5,909,3,828,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,21.058,8.59589,11,60,0.373008,1816,2.08
6,607,60706,Pnov,545,14656,0,0,0,0,56,0,0,0,122,225,421,2045,31,124,109,334,332,1024,1.8443,4.7987,3.0642,3.0843,118,21.6514,0,66,15,12.110092,2096,14.3
6,607,60707,Prasat,2013,5450,0,0,5,98,0,1,0,0,220,350,854,5416,90,3967,837,2209,156,472,1.5909,9.9396,2.6392,3.0256,694,34.4759,7.847296,220,623,10.928962,3500,64.22
6,607,60708,Tang Krasang,2760,5273,0,0,0,0,469,0,0,0,499,1372,1265,9844,56,7287,726,2969,425,1687,2.7495,12.9682,4.0895,3.9694,502,18.1884,30.112972,841,1048,30.471014,4193,79.52
6,607,60709,Ti Pou,1974,35162,0,0,2790,55.8,0,100,0,0,20,76,296,1547,6,30,121,671,232,765,3.8,5.2219,5.5455,3.2974,410,20.77,0,111,271,5.6231,5185,14.75
6,607,60710,Tboung Krapeu,1269,2244.5,0,0,18,5,3560,2,3,3,156,368,506,3186,48,613,678,1363,58,166,2.359,6.8574,2.0103,2.8621,564,44.4444,0.570497,500,387,39.401103,979.5,43.64
6,608,60801,Banteay Stoung,2308,5550.376,0,0,0,0,2,0,0,0,196,361,1098,7909,95,8228,1172,2672,97,261,1.8418,13.5264,2.2799,2.6907,1233,53.4229,0,259,623,11.221837,4188.59,75.46
6,608,60802,Chamna Kraom,2534,13233,0,0,0,0,0,0,0,0,664,1178,1379,5183,274,1677,1172,3605,398,1050,1.7741,4.15,3.0759,2.6382,1389,54.8145,7.261854,170,379,6.708761,12708,96.03
6,608,60803,Chamna Leu,2156,3177,0,0,0,0,0,0,0,0,697,1035,1886,11873,317,1787,911,1860,1017,2805,1.4849,6.2006,2.0417,2.7581,901,41.7904,0,486,414,22.541744,3050,96
6,608,60804,Kampong Chen Cheung,1403,2655,4,1.5,0,0,0,0,0,0,293,971,1017,4928,48,12485,478,1443,161,330,3.314,16.3502,3.0188,2.0497,646,46.0442,21.396731,552,526,39.344262,1558,58.68
6,608,60805,Kampong Chen Tboung,2024,2432.16,4.5,2.5,0,0,0,0,0,0,128,503,1182,31378,42,10773,268,945,16,53,3.9297,34.4371,3.5261,3.3125,422,20.8498,56.731302,1140,245,56.324111,1484,61.02
6,608,60806,Msa Krang,2140,7281,0,0,0,0,0,0,0,0,52,146,765,1692,3,550,821,2724,256,857,2.8077,2.9193,3.3179,3.3477,447,20.8879,0,222,528,10.373832,4154,57.05
6,608,60807,Peam Bang,612,24352,0,0,0,0,0,0,0,0,159,359,53,237,41,188,0,0,0,0,2.2579,4.5213,0,0,0,0,12.454874,0,0,0,1485,6.1
6,608,60808,Popok,1565,31408,0,0,560,25,0,1,0,0,90,436,953,7547,71,289,755,1735,124,397,4.8444,7.6523,2.298,3.2016,461,29.4569,0,103,322,6.58147,4471,14.24
6,608,60809,Pralay,2725,35000,12,1,119,3,360,1,21,1,286,864,1913,12630,364,2735,1580,6007,147,460,3.021,6.7479,3.8019,3.1293,1091,40.0367,12.121212,463,653,16.990826,16906,48.3
6,608,60810,Preah Damrei,1518,1833,0,0,0,0,120,0,0,0,302,516,654,8626,124,755,579,1245,28,70,1.7086,12.0578,2.1503,2.5,758,49.9341,0,166,273,10.935441,1655,90.29
6,608,60811,Rung Roeang,1156,1327,0,0,0,0,0,0,0,0,298,483,1059,5545,126,982,906,2170,60,130,1.6208,5.508,2.3951,2.1667,469,40.5709,0,85,104,7.352941,1167.82,88
6,608,60812,Samprouch,2696,22457.96,0,0,0,0,0,0,0,0,588,923,1764,18050,103,21882,1216,3967,241,725,1.5697,21.3883,3.2623,3.0083,1305,48.405,1.623084,259,534,9.606825,8494.74,37.83
6,608,60813,Trea,2624,4440,0,0,0,0,0,0,0,0,127,410,1739,6196,27,779,997,1901,330,591,3.2283,3.9496,1.9067,1.7909,1029,39.2149,8.26737,620,487,23.628049,3024,68.11
7,701,70101,Angk Phnum Touch,1115,1894.9951,0,0,1.7,20,0,0,0,0,308,515,857,5578,128,8935,998,2179,43,96,1.6721,14.734,2.1834,2.2326,551,49.417,25.283019,340,75,30.493274,1669.8397,88.12
7,701,70102,Ankor Chey,1028,1259.5,0,0,0,0,0,0,0,0,110,187,782,5083,5,120,766,2254,3,7,1.7,6.6112,2.9426,2.3333,340,33.0739,11.38976,170,107,16.536965,819.5,65.07
7,701,70103,Champei,2213,2172,0,0,1.5,3,0,0,0,0,1775,2424,2135,13001,695,12709,1919,4019,39,84,1.3656,9.0848,2.0943,2.1538,716,32.3543,9.324324,244,186,11.025757,1832,84.35
7,701,70104,Dambouk Khpos,3851,5641.08,180,1.5,0,0,0,1,2,1,2583,13912,3645,30309,2399,7993,3374,8334,59,127,5.386,6.3372,2.4701,2.1525,2449,63.5939,0.343915,2065,720,53.622436,2828,50.13
7,701,70105,Dan Koum,1399,1164,15,1.2,0,0,2,0,0,0,626,977,1202,5469,347,1268,1176,2416,0,0,1.5607,4.3493,2.0544,0,998,71.3367,0,147,0,10.507505,871,74.83
7,701,70106,Daeum Doung,750,1222,0,0,0,0,0,0,0,0,217,2998,739,11945,81,5973,556,1186,30,129,13.8157,21.8512,2.1331,4.3,300,40,39.142091,191,43,25.466667,943,77.17
7,701,70107,Mroum,1103,1625.66,0,0,0,0,0,0,0,0,312,577,1095,6715,159,5141,889,1969,3,8,1.8494,9.4545,2.2148,2.6667,841,76.2466,16.541353,134,61,12.148685,870,53.52
7,701,70108,Phnum Kong,2386,2529.84,0,0,0,0,0,0,0,0,1001,1227,1980,10927,252,22092,1796,4317,5,10,1.2258,14.7935,2.4037,2,1571,65.8424,25.139905,617,186,25.859179,1940.62,76.71
7,701,70109,Praphnum,1225,2385,0,0,0,0,0,0,0,0,436,550,1090,4242,64,3972,1066,2423,13,34,1.2615,7.1179,2.273,2.6154,394,32.1633,15.696203,241,202,19.673469,2090,87.63
7,701,70110,Samlanh,1505,1646.39,0,0,0,0,0,0,0,0,519,872,950,4855,441,2795,861,1525,15,50,1.6802,5.4996,1.7712,3.3333,728,48.3721,16.436555,223,110,14.817276,1268,77.02
7,701,70111,Tani,2120,2008,30,2.4,30,7.5,0,0,0,0,608,2444,2038,9665,418,13047,1613,3836,34,75,4.0197,9.2476,2.3782,2.2059,1369,64.5755,17.787524,458,596,21.603774,1646,81.97
7,702,70201,Banteay Meas Khang Kaeut,1979,2750,3,1,0,0,0,0,0,0,751,1333,1652,7176,641,23468,1662,4115,123,266,1.775,13.3642,2.4759,2.1626,502,25.3663,0,369,48,18.645781,2617,95.16
7,702,70202,Banteay Meas Khang lech,1799,2400,0,0,0,0,0,0,0,0,1084,1487,1223,10662,286,19977,1254,2893,219,351,1.3718,20.3042,2.307,1.6027,849,47.1929,0,268,63,14.897165,1939,80.79
7,702,70203,Prey Tonle,626,4099,0,0,0,0,0,0,0,0,226,510,371,1157,51,12575,241,438,37,104,2.2566,32.5403,1.8174,2.8108,157,25.0799,2.272727,13,3,2.076677,3701,90.29
7,702,70204,Samraong Kraom,1413,1409.69,0,0,0,0,0,0,0,0,872,1226,937,6060,821,4615,802,1616,10,25,1.406,6.0722,2.015,2.5,1023,72.3992,21.041667,409,111,28.945506,894.69,63.47
7,702,70205,Samraong Leu,1299,1284.65,24,1,0,0,0,1.5,7,1.5,707,957,1173,3286,681,3602,1052,2562,5,11,1.3536,3.7152,2.4354,2.2,817,62.8945,42.682927,319,133,24.557352,815,63.44
7,702,70206,Sdach Kong Khang Cheung,1444,2190,0,0,0,0,6,0,0,0,764,1605,1059,5865,227,5106,1071,1990,4,9,2.1008,8.5311,1.8581,2.25,371,25.6925,12.648498,73,4,5.055402,1932,88.22
7,702,70207,Sdach Kong Khang lech,1093,1857.63,0,0,0,0,0,0,0,0,572,973,1039,5872,342,2069,702,1955,0,0,1.701,5.7502,2.7849,0,705,64.5014,0,307,167,28.087832,1618.3,87.12
7,702,70208,Sdach Kong Khang Tboung,716,1857.08,0,0,0,0,0,0,0,0,668,1455,716,9564,432,3223,670,1684,0,0,2.1781,11.1385,2.5134,0,169,23.6034,0,69,0,9.636872,1280,68.93
7,702,70209,Tnoat Chong Srang,1931,5060,0,0,0,0,0,0,0,0,904,3206,1669,10759,453,25885,1478,3076,355,1093,3.5465,17.2686,2.0812,3.0789,564,29.2077,0,33,11,1.708959,3039,60.06
7,702,70210,Trapeang Sala Khang Kaeut,947,1334,11,3,5,3,0,0,0,0,447,818,916,5868,96,6671,822,1999,23,67,1.83,12.3903,2.4319,2.913,351,37.0644,54.964176,31,317,3.273495,966,72.41
7,702,70211,Trapeang Sala Khang Lech,1223,1129,0,0,0,0,0,0,0,0,883,1241,1138,4515,210,8580,1042,1866,69,180,1.4054,9.7144,1.7908,2.6087,1077,88.0621,47.68,195,362,15.944399,682,60.41
7,702,70212,Tuk Meas Khang Kaeut,1250,1786.35,0,0,0,0,0,0,0,0,729,1611,1225,26831,57,15321,1219,2504,14,32,2.2099,32.8799,2.0541,2.2857,731,58.48,0,189,0,15.12,1070.75,59.94
7,702,70213,Tuk Meas Khang Lech,2388,2366,0,0,0,0,0,0,0,0,1208,1715,1579,5359,160,1119,1215,2791,1,2,1.4197,3.7251,2.2971,2,1542,64.5729,43.554443,699,211,29.271357,1496,63.23
7,702,70214,Voat Angk Khang Cheung,1572,882,15,2,5,4,0,0,0,0,779,1195,1562,7327,1121,5346,1473,3244,7,14,1.534,4.7234,2.2023,2,1050,66.7939,0,154,357,9.796438,650,73.7
7,702,70215,Voat Angk Khang Tboung,1426,836,4,1.5,1,1.5,0,0,15,2,949,1378,927,9480,814,3942,1107,2825,3,6,1.4521,7.7094,2.5519,2,1072,75.1753,0,190,31,13.323983,747,89.35
7,703,70301,Baniev,1290,1499,0,0,0,0,0,0,0,0,502,951,1133,6438,777,3745,1156,2856,5,10,1.8944,5.3314,2.4706,2,887,68.7597,0,156,304,12.093023,1395,93.06
7,703,70302,Takaen,2592,35642,120,2,22,2,0,0,25,1,935,1357,2327,10922,314,1501,1577,3690,450,1110,1.4513,4.7039,2.3399,2.4667,357,13.7731,0.038551,58,11,2.237654,3102,8.7
7,703,70303,Boeng Nimol,1413,2229.9,26,1.2,19,2,0,0.337,4.5,2,683,1091,1280,12178,110,5891,961,2284,16,34,1.5974,12.9993,2.3767,2.125,896,63.4112,0.068871,56,74,3.963199,1327,59.51
7,703,70304,Chhuk,1769,3580,5,1.4,1.5,0.3,80,0,0,0,350,1257,865,8237,138,1682,1425,2949,33,78,3.5914,9.8893,2.0695,2.3636,884,49.9717,22.751896,544,12,30.751837,2321,64.83
7,703,70305,Doun Yay,1350,1413,3,1.5,10,3,0,0,0,0,814,1471,1309,9740,653,12001,1271,3000,8,19,1.8071,11.081,2.3603,2.375,930,68.8889,0,250,243,18.518519,1240,87.76
7,703,70306,Krang Sbov,1359,1520,5,0.3,0,0,0,0,0,0,977,1923,1348,10529,970,7722,1152,2995,60,132,1.9683,7.8736,2.5998,2.2,605,44.518,0,151,314,11.111111,1435,94.41
7,703,70307,Krang Snay,2182,2644.14,5,1,15,5,0,0,0,0,1321,1485,1855,10197,819,4116,1719,4815,9,19,1.1241,5.3527,2.801,2.1111,1686,77.2686,11.994609,298,219,13.657195,1474,55.75
7,703,70308,Lbaeuk,1791,6635,0,0,12,2,0,0,0,0,838,1368,860,4650,385,1822,1120,2523,337,551,1.6325,5.1984,2.2527,1.635,545,30.4299,0,29,26,1.619207,1669,25.15
7,703,70309,Trapeang Phleang,2607,32851.6,105,3,8,2,0,0,15,3,906,1343,1025,5997,411,2765,782,1768,36,84,1.4823,6.1017,2.2609,2.3333,622,23.8588,0,44,11,1.687764,2517,7.66
7,703,70310,Mean Chey,1100,3500,2,2,0.5,1,0,0,0,0,536,1038,1100,5438,360,3090,1005,2037,9,30,1.9366,5.8411,2.0269,3.3333,576,52.3636,0,205,10,18.636364,1800,51.43
7,703,70311,Neareay,1269,2085,4,1,0,0,0,0,3,3.5,739,1218,1163,6075,270,961,1193,2457,8,19,1.6482,4.91,2.0595,2.375,966,76.1229,16.717557,111,230,8.747045,1059,50.79
7,703,70312,Satv Pong,1670,1145.45,0,0,0,0,0,0,0,0,656,952,1415,4732,796,10034,1161,2243,9,19,1.4512,6.6784,1.932,2.1111,1234,73.8922,33.57016,690,89,41.317365,1087,94.9
7,703,70313,Trapeang Bei,1264,3500,35,1,0,0,0,0,0,0,1192,4422,1256,32879,594,2150,978,4267,89,244,3.7097,18.9346,4.363,2.7416,279,22.0728,0,82,10,6.487342,1543,44.09
7,703,70314,Tramaeng,1451,1793.68,15,2.5,0,0,0,0,0,0,867,1092,1416,7312,449,3423,1194,2781,25,48,1.2595,5.756,2.3291,1.92,1376,94.8312,0,162,368,11.164714,1443.35,80.47
7,704,70401,Chres,1717,3038.6,104,3,23,5,0,0,0,0,1011,1458,1708,9265,422,5882,1620,3000,28,69,1.4421,7.1113,1.8519,2.4643,1172,68.2586,0,68,0,3.960396,2296,75.56
7,704,70402,Chumpu Voan,1974,4152,0,0,1.5,3,0,0,0,0,1476,1802,1938,22935,713,3215,1470,2936,466,1417,1.2209,9.8642,1.9973,3.0408,965,48.8855,0.647733,58,24,2.938197,1491,35.91
7,704,70403,Snay Anhchit,1267,7100,5,2,1.5,2,0,0,0,0,1028,2068,1252,8510,468,3305,1138,2872,111,244,2.0117,6.8692,2.5237,2.1982,592,46.7245,1.077752,80,749,6.314128,2350,33.1
7,704,70404,Srae Chaeng,2186,4843,22,2.5,50,8,0,5,13,8,1329,2874,1999,9717,816,3236,1776,6418,18,48,2.1625,4.6014,3.6137,2.6667,835,38.1976,0,94,12,4.300091,2636,54.43
7,704,70405,Srae Knong,1321,3346,15,1.5,0,0,25,0,0,0,523,873,1307,5907,554,2310,1208,3796,49,98,1.6692,4.4154,3.1424,2,746,56.4724,0,59,3,4.466313,1842,55.05
7,704,70406,Srae Samraong,1053,2193,15,2,3,2,0,0,0,0,898,1425,1022,5031,285,6991,993,2265,5,9,1.5869,9.1982,2.281,1.8,457,43.3998,0,43,0,4.083571,969,44.19
7,704,70407,Trapeang Reang,1545,157944,8.5,1.5,0.8,1.5,0,3,6,2,784,1259,1411,6070,890,2483,1258,2877,475,862,1.6059,3.7171,2.287,1.8147,642,41.5534,7.830552,497,381,32.168285,1395,0.88
7,705,70501,Damnak Sokram,924,1504.41,0,0,0,0,3,0,0,0,454,756,724,4752,625,5892,687,1505,11,23,1.6652,7.8903,2.1907,2.0909,477,51.6234,0,86,3,9.307359,700,46.53
7,705,70502,Dang Tong,2236,2050,0,0,0,0,0,0,0,0,1351,2611,1827,19199,676,4965,1723,3723,1,2,1.9326,9.654,2.1608,2,1152,51.5206,7.53636,329,229,14.713775,1442,70.34
7,705,70503,Khcheay Khang Cheung,997,931,15,2,1,4,0,0,0,0,482,756,766,2924,472,2086,714,1619,0,0,1.5685,4.0468,2.2675,0,782,78.4353,0.388727,52,26,5.215647,500,53.71
7,705,70504,Khcheay Khang Tboung,1121,1148.84,14,3,0,0,0,0,0,0,1018,2008,1118,4247,529,1484,998,3152,0,0,1.9725,3.4797,3.1583,0,838,74.7547,0,27,503,2.408564,487,42.39
7,705,70505,Mean Ritth,1227,3768,6,4.5,0,0,0,0,0,0,298,353,587,2742,275,1260,621,1106,10,22,1.1846,4.6427,1.781,2.2,434,35.3708,0,173,250,14.09943,1861,49.39
7,705,70506,Srae Chea Khang Cheung,859,3782,1010,2.5,40,3,0,1.2,50,10,617,1411,837,5805,368,2109,738,2362,3,6,2.2869,6.5676,3.2005,2,419,48.7776,0,47,15,5.471478,1050,27.76
7,705,70507,Srae Chea Khang Tboung,688,2043,10,1.5,0,0,5,0,0,0,314,397,600,6653,70,213,559,1684,0,0,1.2643,10.2478,3.0125,0,501,72.8198,3.16092,21,348,3.052326,551,26.97
7,705,70508,Totung,1667,1544.49,0,0,0,0,0,0,0,0,973,1306,1499,11091,1019,4771,1209,2601,10,21,1.3422,6.2994,2.1514,2.1,1196,71.7457,0,281,128,16.856629,1133.41,73.38
7,705,70509,Angk  Romeas,1496,1847.18,7.8,1.4,9.4,1.8,0,0,0,0,361,635,847,4608,245,1587,691,1465,6,12,1.759,5.6731,2.1201,2,748,50,0,249,202,16.644385,1530.54,82.86
7,705,70510,L'ang,1588,2003.47,97,3,63,3.2,0,0,0,0,541,821,852,3438,131,633,731,2237,4,13,1.5176,4.1414,3.0602,3.25,445,28.0227,0.126342,100,140,6.297229,963.16,48.07
