Com_Code,Commune,Family,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff
110103,Srae Chhuk,654,486,1178,622,2260,67,279,541,2091,300,667,2.4239,3.6851,3.8651,2.2233
100603,Dar,1912,344,672,1210,6536,129,1071,1331,5605,45,135,1.9535,5.6811,4.2111,3
40404,Phlov Tuk,761,28,54,40,70,10,10,0,0,0,0,1.9286,1.6,0,0
110503,Spean Mean Chey,845,42,222,250,770,8,210,15,91,3,9,5.2857,3.7984,6.0667,3
150301,Anlong Tnaot,1972,86,435,1366,6831,93,943,553,1370,466,1178,5.0581,5.3283,2.4774,2.5279
60703,Kampong Thma,2181,248,668,1260,21228,123,1012,996,2205,100,402,2.6935,16.081,2.2139,4.02
100605,Kou Loab,985,106,361,546,5531,58,575,666,2216,9,19,3.4057,10.1093,3.3273,2.1111
60707,Prasat,2013,220,350,854,5416,90,3967,837,2209,156,472,1.5909,9.9396,2.6392,3.0256
110504,Romonea,627,314,485,409,1227,82,269,246,581,145,447,1.5446,3.0468,2.3618,3.0828
150504,Phteah Prey,3402,85,471,735,4980,18,606,350,1193,89,243,5.5412,7.4183,3.4086,2.7303
110102,Memang,524,137,256,253,791,70,125,309,1588,293,1504,1.8686,2.8359,5.1392,5.1331
150307,Kbal Trach,2062,193,409,1332,13175,99,651,482,1055,574,1262,2.1192,9.6618,2.1888,2.1986
150209,Veal,1148,43,161,237,1377,21,246,76,208,23,54,3.7442,6.2907,2.7368,2.3478
100609,Thma Kreae,1129,127,417,830,2840,54,425,204,616,65,195,3.2835,3.6934,3.0196,3
150109,Ta Lou,4483,1137,2510,2530,19785,384,39118,1845,4359,1898,4271,2.2076,20.2138,2.3626,2.2503
150602,Krapeu Pir,554,91,116,282,5015,23,88,132,190,20,39,1.2747,16.7311,1.4394,1.95
150303,Boeng Kantuot,1437,696,2112,1316,8862,130,3301,614,1475,488,1133,3.0345,8.4115,2.4023,2.3217
40401,Chranouk,1791,542,572,383,624,6,63,444,902,120,150,1.0554,1.7661,2.0315,1.25
150508,Banteay Dei,1261,87,210,728,2682,186,1195,122,295,208,465,2.4138,4.2418,2.418,2.2356
110301,Dak Dam,363,124,207,149,501,30,84,129,285,41,177,1.6694,3.2682,2.2093,4.3171
150302,Ansa Chambak,1598,152,436,1235,7988,102,5879,597,1275,885,1937,2.8684,10.3717,2.1357,2.1887
150507,Svay At,986,80,114,697,2062,122,8618,330,674,190,302,1.425,13.0403,2.0424,1.5895
110501,Monourom,312,16,74,42,205,5,80,14,74,1,4,4.625,6.0638,5.2857,4
60105,Chaeung Daeung,2242,370,871,1287,5023,45,4306,1267,4083,68,145,2.3541,7.0038,3.2226,2.1324
60706,Pnov,545,122,225,421,2045,31,124,109,334,332,1024,1.8443,4.7987,3.0642,3.0843
150505,Prey Nhi,1063,45,124,386,3129,58,2345,35,108,146,341,2.7556,12.3288,3.0857,2.3356
100307,Saob,2118,230,500,974,2665,103,250,855,1489,185,511,2.1739,2.7066,1.7415,2.7622
100208,Krakor,813,30,89,434,1492,40,169,186,489,6,40,2.9667,3.5042,2.629,6.6667
60117,Tnaot Chum,1908,983,1508,1391,5773,136,738,452,1265,970,2040,1.5341,4.2639,2.7987,2.1031
150503,Lolok Sa,1959,351,889,1377,13751,180,2397,1054,2314,168,401,2.5328,10.3712,2.1954,2.3869
60101,Bak Sna,1424,314,994,1194,10222,16,380,755,2381,40,112,3.1656,8.762,3.1536,2.8
150506,Roleab,3150,107,305,1720,6493,96,4197,557,1130,286,762,2.8505,5.8866,2.0287,2.6643
60111,Krava,2294,306,802,1753,6795,49,1009,1710,4015,170,530,2.6209,4.3307,2.348,3.1176
100207,Kaoh Trong,342,2,12,63,189,0,0,318,557,0,0,6,3,1.7516,0
100210,Ou Ruessei,2521,325,806,1112,12160,282,2304,675,1745,18,64,2.48,10.3759,2.5852,3.5556
150311,Tnaot Chum,2698,814,1686,2162,8518,188,1731,622,1390,1628,3191,2.0713,4.3613,2.2347,1.9601
20901,Ta Taok,674,99,161,392,1591,21,132,136,556,1,5,1.6263,4.1719,4.0882,5
150403,Phteah Rung,3598,1678,2959,3036,11243,702,7743,2049,3874,1002,2431,1.7634,5.0792,1.8907,2.4261
100505,Svay Chreah,2314,573,1129,1207,6938,261,988,1220,2402,217,537,1.9703,5.3992,1.9689,2.4747
40102,Chhnok Tru,950,16,40,19,137,9,70,0,0,0,0,2.5,7.3929,0,0
40406,Pralay Meas,1021,72,109,115,250,15,80,1,5,0,0,1.5139,2.5385,5,0
150401,Bak Chenhchien,1429,638,828,911,5653,161,3423,956,2845,260,661,1.2978,8.4664,2.9759,2.5423
150501,Chamraeun Phal,1493,308,732,1041,10661,105,1016,472,1501,403,1081,2.3766,10.1894,3.1801,2.6824
60102,Ballangk,3616,610,1098,2835,11709,296,1347,1673,5700,9,30,1.8,4.1699,3.4071,3.3333
150407,Samraong,2939,328,1028,1661,8994,131,1060,1091,3817,427,1466,3.1341,5.6105,3.4986,3.4333
31514,Tuol Sambuor,1098,96,150,421,1169,19,84,0,0,104,185,1.5625,2.8477,0,1.7788
100604,Kantuot,1320,285,1215,620,5842,259,1767,738,4621,137,622,4.2632,8.6564,6.2615,4.5401
40111,Trapeang Chan,1248,791,1177,970,3705,9,2818,364,1435,498,1397,1.488,6.6629,3.9423,2.8052
100209,Kracheh,1403,24,112,270,1210,23,140,14,146,0,0,4.6667,4.6075,10.4286,0
60108,Chong Doung,2778,550,1705,2179,9643,415,4514,1131,3291,117,342,3.1,5.4576,2.9098,2.9231
31506,Ou Mlu,2239,145,454,702,2693,77,258,111,303,40,122,3.131,3.7882,2.7297,3.05
31503,Dang Kdar,2427,52,265,260,1992,6,425,174,453,13,43,5.0962,9.0865,2.6034,3.3077
60110,Kokir Thum,2094,51,76,612,3534,32,310,381,1060,1,2,1.4902,5.9689,2.7822,2
40103,Chak,735,233,311,521,4207,67,16532,264,710,308,838,1.3348,35.2704,2.6894,2.7208
100211,Roka Kandal,1148,18,60,458,3650,35,200,105,429,6,20,3.3333,7.8093,4.0857,3.3333
40104,Khon Rang,1746,329,570,598,5010,28,607,227,939,252,852,1.7325,8.9728,4.1366,3.381
110302,Saen Monourom,629,192,276,368,1085,32,82,179,309,99,130,1.4375,2.9175,1.7263,1.3131
100301,Chambak,1797,745,1286,1483,2885,26,227,923,1865,419,730,1.7262,2.0623,2.0206,1.7422
100305,Preaek Prasab,3093,580,1305,1850,14449,34,323,1376,4100,359,750,2.25,7.8408,2.9797,2.0891
100306,Ruessei Kaev,1452,800,1527,950,3112,112,403,898,3093,31,93,1.9088,3.3098,3.4443,3
40402,Dar,1609,43,71,220,510,7,50,223,270,0,0,1.6512,2.467,1.2108,0
40110,Ponley,1719,306,631,932,4452,51,4770,650,6372,389,533,2.0621,9.3815,9.8031,1.3702
150404,Prongil,2263,526,882,1968,12020,384,2237,935,3136,768,1702,1.6768,6.0616,3.354,2.2161
100601,Bos Leav,1573,729,1545,1062,4348,59,359,1268,3877,33,73,2.1193,4.1989,3.0576,2.2121
100608,Thma Andaeuk,979,456,771,899,6513,105,482,746,2974,148,326,1.6908,6.9671,3.9866,2.2027
40105,Kampong Preah Kokir,458,8,29,109,1478,15,73,0,0,0,0,3.625,12.5081,0,0
150603,Anlong Reab,1031,84,195,492,1991,20,175,335,652,51,122,2.3214,4.2305,1.9463,2.3922
31501,Areaks Tnot,2173,5,50,365,26317,112,560,13,43,2,2,10,56.3459,3.3077,1
40107,Phsar,1275,46,682,118,1055,10,80,80,103,91,208,14.8261,8.8672,1.2875,2.2857
60104,Boeng,2213,29,152,880,4795,337,3598,1122,2955,4,18,5.2414,6.8965,2.6337,4.5
40109,Popel,1191,480,1238,677,3397,17,146,464,969,532,830,2.5792,5.1052,2.0884,1.5602
60103,Baray,2628,704,1416,1681,5654,131,3732,1031,2846,50,195,2.0114,5.1799,2.7604,3.9
40108,Pech Changvar,804,220,887,310,2380,20,257,260,701,300,1240,4.0318,7.9909,2.6962,4.1333
150604,Pramaoy,1349,217,1151,681,4700,209,10150,213,1016,103,230,5.3041,16.6854,4.77,2.233
110105,Srae Preah,398,118,201,141,960,19,185,105,184,69,210,1.7034,7.1563,1.7524,3.0435
40106,Melum,991,55,184,437,2811,33,20042,261,1015,61,245,3.3455,48.6234,3.8889,4.0164
60107,Chhuk Khsach,2916,467,908,1753,12213,310,7006,1741,6010,5,17,1.9443,9.316,3.452,3.4
40405,Pou,1197,39,92,180,358,5,210,210,749,5,32,2.359,3.0703,3.5667,6.4
31504,Khpob Ta Nguon,1988,264,686,899,3757,33,272,512,1230,235,676,2.5985,4.323,2.4023,2.8766
100606,Kaoh Chraeng,492,102,152,288,1781,51,100,417,1166,0,0,1.4902,5.5487,2.7962,0
150310,Svay Sa,1514,253,445,568,1500,95,727,230,575,428,1340,1.7589,3.359,2.5,3.1308
100501,Khsuem,2087,293,679,1617,5935,222,842,982,4412,887,2644,2.3174,3.6852,4.4929,2.9808
150605,Thma Da,426,8,18,300,772,107,200,57,98,12,29,2.25,2.3882,1.7193,2.4167
150304,Chheu Tom,3331,280,1297,2363,31516,154,1391,330,1112,1658,3828,4.6321,13.0739,3.3697,2.3088
30208,Ta Prok,1315,75,402,305,1329,43,449,315,1025,7,26,5.36,5.1092,3.254,3.7143
100308,Ta Mau,1677,262,950,1322,7127,15,75,769,1797,776,2174,3.626,5.3867,2.3368,2.8015
100303,Kampong Kor,1317,531,1126,1134,4686,67,195,503,1001,173,333,2.1205,4.0641,1.9901,1.9249
30202,Chamkar Andoung,3377,74,808,937,3834,89,913,239,765,9,41,10.9189,4.6267,3.2008,4.5556
40407,Samraong Saen,379,10,28,25,55,0,0,4,22,0,0,2.8,2.2,5.5,0
150402,Leach,1769,387,1559,954,6321,97,688,460,1671,244,561,4.0284,6.6689,3.6326,2.2992
40101,Anhchanh Rung,1235,246,438,551,2675,17,145,356,1265,152,217,1.7805,4.9648,3.5534,1.4276
30204,Lvea Leu,1594,195,561,647,5238,131,2102,378,808,18,60,2.8769,9.4344,2.1376,3.3333
30205,Spueu,3641,147,788,1581,6395,48,5058,1032,3379,253,669,5.3605,7.0307,3.2742,2.6443
31510,Preak Kak,6267,272,549,1174,3357,74,301,91,236,38,116,2.0184,2.9311,2.5934,3.0526
60118,Triel,3805,454,1080,2011,12106,193,15981,1281,3194,93,198,2.3789,12.7436,2.4934,2.129
40408,Svay Rumpear,1327,130,316,240,1301,26,63,135,661,83,276,2.4308,5.1278,4.8963,3.3253
40612,Svay Chrum,3289,514,3016,1919,14665,96,759,1338,4481,20,103,5.8677,7.6546,3.349,5.15
100105,Kanhchor,1172,242,820,648,3071,68,509,445,1053,6,25,3.3884,5,2.3663,4.1667
40608,Prasnoeb,1358,320,563,817,6529,39,330,623,1771,404,1289,1.7594,8.0129,2.8427,3.1906
40806,Krang Skear,3167,857,2051,1469,10578,118,839,624,6707,966,3618,2.3932,7.1941,10.7484,3.7453
31505,Me Sar Chrey,2836,109,550,1206,3942,58,224,369,824,5,17,5.0459,3.2959,2.2331,3.4
150406,Santreae,1382,102,354,968,4255,183,515,129,289,282,725,3.4706,4.1442,2.2403,2.5709
150405,Rokat,1006,362,548,741,3821,135,1338,675,1206,493,760,1.5138,5.8893,1.7867,1.5416
30203,Cheyyou,2873,103,371,776,3813,228,1132,527,2235,97,291,3.6019,4.9253,4.241,3
31507,Peam Kaoh Snar,2391,108,376,544,2750,3,37,374,734,12,40,3.4815,5.0951,1.9626,3.3333
40409,Trangel,1278,83,181,206,855,2,15,148,577,11,69,2.1807,4.1827,3.8986,6.2727
31508,Preah Andoung,672,181,368,389,1980,22,62,188,413,20,65,2.0331,4.9684,2.1968,3.25
60115,Sralau,2263,152,410,1123,4104,34,2754,784,2477,4,13,2.6974,5.9274,3.1594,3.25
40602,Banteay Preal,1061,91,360,605,5358,35,165,443,2377,115,268,3.956,8.6297,5.3657,2.3304
30206,Svay Teab,4869,633,2702,1691,7143,22,1653,528,1542,35,137,4.2686,5.1349,2.9205,3.9143
40301,Phsar Chhnang,3148,31,150,246,933,7,83,14,60,0,0,4.8387,4.0158,4.2857,0
40304,Khsam,1371,56,202,479,1184,31,510,87,232,3,8,3.6071,3.3216,2.6667,2.6667
60112,Andoung Pou,1187,85,388,661,1604,63,6108,410,908,0,0,4.5647,10.6519,2.2146,0
110104,Srae Khtum,2372,52,120,119,351,5,25,139,283,24,62,2.3077,3.0323,2.036,2.5833
31512,Soupheas,2361,290,1165,1632,7049,74,389,1025,10452,17,76,4.0172,4.3599,10.1971,4.4706
40403,Kampong Hau,1713,145,234,344,860,8,80,18,58,102,140,1.6138,2.6705,3.2222,1.3725
40607,Pongro,1769,221,767,968,5224,137,942,1395,3933,18,66,3.4706,5.5801,2.8194,3.6667
40204,Peam Chhkaok,1160,62,156,878,1536,9,149,33,97,5,13,2.5161,1.8997,2.9394,2.6
30905,Krouch Chhmar,2002,36,262,1162,7550,32,538,383,892,0,0,7.2778,6.7739,2.329,0
100108,Preaek Saman,2144,71,153,1676,3670,89,508,933,1624,12,49,2.1549,2.3671,1.7406,4.0833
60109,Chrolong,1333,214,466,682,4030,56,34446,920,1804,3,12,2.1776,52.1355,1.9609,4
30911,Trea,2112,31,87,1185,6007,183,1446,168,367,13,32,2.8065,5.4481,2.1845,2.4615
30207,Ta Ong,3221,529,1300,1237,3828,91,2027,402,1248,46,123,2.4575,4.4089,3.1045,2.6739
30910,Svay Khleang,1843,51,182,1336,4702,97,549,823,2184,1,2,3.5686,3.6643,2.6537,2
100304,Kaoh Ta Suy,370,65,107,351,1990,10,35,302,585,0,0,1.6462,5.6094,1.9371,0
30907,Peus Pir,1171,68,249,928,2631,30,248,527,1280,0,0,3.6618,3.0052,2.4288,0
60113,Pongro,1773,367,848,1575,7971,51,16852,657,1272,53,178,2.3106,15.2663,1.9361,3.3585
60106,Chraneang,2515,184,680,1933,7558,175,6253,1108,2734,25,69,3.6957,6.5517,2.4675,2.76
150601,Ou Saom,290,4,13,252,1005,17,130,37,44,126,502,3.25,4.2193,1.1892,3.9841
40611,Srae Thmei,2650,46,213,1162,12589,35,3525,1669,4203,0,0,4.6304,13.462,2.5183,0
31513,Tuol Preah Khleang,1067,201,335,496,1842,53,284,105,539,66,315,1.6667,3.8725,5.1333,4.7727
100101,Chhloung,1499,62,225,696,27234,27,7681,220,1530,35,98,3.629,48.2918,6.9545,2.8
40302,Kampong Chhnang,2188,36,302,148,648,10,156,63,117,1,2,8.3889,5.0886,1.8571,2
30906,Peus Muoy,1664,6,15,1119,3690,497,1175,541,1629,0,0,2.5,3.0105,3.0111,0
100103,Han Chey,1573,245,529,1155,4424,96,469,334,660,7,20,2.1592,3.9113,1.976,2.8571
60114,Sou Young,1915,70,328,1152,20022,38,27574,408,816,49,64,4.6857,39.9966,2,1.3061
30111,Trab,2186,294,880,1766,14960,279,5229,1710,4862,196,466,2.9932,9.8724,2.8433,2.3776
100107,Pongro,1718,18,106,896,3549,132,612,490,1011,6,15,5.8889,4.0477,2.0633,2.5
100106,Khsach Andaet,1114,20,155,406,1915,65,390,87,317,5,18,7.75,4.8938,3.6437,3.6
30909,Roka Khnor,2298,146,199,830,2969,4,30,398,1086,0,0,1.363,3.5959,2.7286,0
30902,Chumnik,2163,0,0,805,2400,518,3000,117,152,1,2,0,4.0816,1.2991,2
100102,Damrei Phong,1621,178,288,1287,4286,169,276,962,2156,365,557,1.618,3.1332,2.2412,1.526
40303,B'er,1221,51,145,549,1110,10,140,43,147,0,0,2.8431,2.2361,3.4186,0
40203,Kampong Ous,855,47,100,354,765,6,41,20,72,2,6,2.1277,2.2389,3.6,3
40606,Krang Leav,1390,461,1171,1064,8827,329,2701,1260,5113,65,193,2.5401,8.2757,4.0579,2.9692
60116,Svay Phleung,1041,107,445,781,3766,205,7196,512,1494,39,79,4.1589,11.1176,2.918,2.0256
30108,Sandaek,2775,417,699,1772,5872,51,38730,1712,3495,457,827,1.6763,24.4663,2.0415,1.8096
30908,Preaek A chi,1395,167,355,450,1410,22,70,405,845,0,0,2.1257,3.1356,2.0864,0
30901,Chhuk,2440,94,495,1993,15716,710,4521,559,1677,87,250,5.266,7.4869,3,2.8736
30305,Pring Chrum,1817,90,361,864,6724,304,33386,1221,2928,548,701,4.0111,34.3408,2.398,1.2792
40604,Chrey Bak,2498,292,1094,1488,8180,94,1672,1212,3155,3,12,3.7466,6.2276,2.6031,4
31509,Preaek Bak,2282,380,500,499,700,11,50,60,150,10,40,1.3158,1.4706,2.5,4
30405,Seda,4292,9,61,1793,13884,193,1132,144,412,52,160,6.7778,7.5609,2.8611,3.0769
30306,Sampong Chey,4257,242,1242,2687,13585,250,98516,2137,5026,128,341,5.1322,38.1685,2.3519,2.6641
30912,Tuol Snuol,2829,156,1107,1133,7228,66,475,717,1811,58,385,7.0962,6.4245,2.5258,6.6379
31302,Boeng Nay,3382,259,905,915,5115,69,16480,1766,3008,2,12,3.4942,21.9461,1.7033,6
100503,Snuol,3221,469,1105,1622,7364,105,652,580,1511,195,363,2.3561,4.6416,2.6052,1.8615
30201,Bos Khnor,4405,91,206,394,3205,0,0,216,441,2,13,2.2637,8.1345,2.0417,6.5
40605,Kouk Banteay,1300,269,596,1030,4024,18,769,753,1913,2,5,2.2156,4.5735,2.5405,2.5
40205,Prey Kri,1949,628,1321,1664,8359,20,1506,1180,7190,189,476,2.1035,5.8581,6.0932,2.5185
30407,Trapeang Pring,3266,240,551,1702,14717,105,840,485,1225,126,377,2.2958,8.6093,2.5258,2.9921
100104,Kampong Damrei,651,0,0,540,2030,7,29,272,884,32,93,0,3.7642,3.25,2.9063
40201,Chol Sar,1415,145,306,656,1749,13,53,31,123,23,63,2.1103,2.6936,3.9677,2.7391
31313,Thma Pun,2159,28,175,195,520,0,0,230,530,0,0,6.25,2.6667,2.3043,0
40601,Andoung Snay,1271,222,541,862,5190,46,175,699,1696,2,8,2.4369,5.9086,2.4263,4
40610,Rolea B'ier,2064,475,596,1025,3378,64,395,1739,4537,5,22,1.2547,3.4646,2.609,4.4
30613,Srak,1531,350,893,1261,9320,126,2044,905,2745,57,145,2.5514,8.1932,3.0331,2.5439
40609,Prey Mul,1031,281,530,638,4947,42,5135,694,2036,42,295,1.8861,14.8265,2.9337,7.0238
30904,Kaoh Pir,591,87,224,431,2317,10,55,97,291,0,0,2.5747,5.3787,3,0
30602,Hanchey,1195,55,203,723,4625,17,430,547,1623,7,16,3.6909,6.8311,2.9671,2.2857
31306,Krouch,1690,78,261,1107,6060,12,6589,1028,2116,0,0,3.3462,11.3038,2.0584,0
31305,Kor,2581,326,799,1680,7192,129,2245,1828,3724,0,0,2.4509,5.2167,2.0372,0
100504,Srae Char,3532,142,495,1872,8265,111,325,764,1810,267,510,3.4859,4.3318,2.3691,1.9101
40807,Tang Krasang,2129,959,1415,1396,7436,182,1800,1129,3171,235,568,1.4755,5.853,2.8087,2.417
30903,Kampong Treas,1868,74,225,1069,5732,402,2053,913,1826,1,3,3.0405,5.2923,2,3
31011,Rumchek,2699,10,60,524,5046,15,99,65,186,5,13,6,9.5455,2.8615,2.6
40603,Cheung Kreav,1620,287,770,867,3764,59,356,814,1936,3,9,2.6829,4.4492,2.3784,3
30307,Sdaeung Chey,2609,543,1215,2055,37285,458,84100,1355,2953,371,640,2.2376,48.3028,2.1793,1.7251
31315,Trapeang Preah,3363,352,1972,2960,13444,90,970,2201,13284,7,38,5.6023,4.7259,6.0354,5.4286
40802,Chieb,1615,521,817,743,5400,42,719,682,1828,696,1893,1.5681,7.7949,2.6804,2.7198
40202,Kaoh Thkov,1871,217,557,979,3127,92,654,223,551,58,139,2.5668,3.5303,2.4709,2.3966
100502,Pir Thnu,1625,243,519,1198,6325,121,1215,532,1474,239,471,2.1358,5.7165,2.7707,1.9707
31615,Peam Chileang,1999,144,313,1741,5432,107,907,1155,2673,148,408,2.1736,3.4302,2.3143,2.7568
30310,Trapeang Kor,1575,366,771,1175,7131,148,19477,1070,2098,1,1,2.1066,20.1119,1.9607,1
