Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Kampong Speu,Samraong Tong,Trapeang Kong,5071316,Trapeang Roka,6,6,0.073,0.073,0.146,12,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071317,Trapeang Ampil,21,17,0.109,0.088,0.197,38,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071318,Tuol Prich,3,2,0.058,0.038,0.096,5,2011,2
Kampong Speu,Samraong Tong,Trapeang Kong,5071319,Prey Kuy,15,4,0.082,0.022,0.104,19,2011,2
Kampong Speu,Samraong Tong,Trapeang Kong,5071320,Thlok,14,21,0.105,0.158,0.263,35,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071321,Thma Samlieng,4,6,0.049,0.073,0.122,10,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071322,Thkov,1,10,0.018,0.175,0.193,11,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071323,Pnov,3,11,0.018,0.066,0.084,14,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071324,Samraong,12,4,0.079,0.026,0.105,16,2011,2
Kampong Speu,Samraong Tong,Trapeang Kong,5071325,Oknha Tep,5,30,0.034,0.201,0.235,35,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071326,Stueng,12,13,0.118,0.127,0.245,25,2011,2
Kampong Speu,Samraong Tong,Trapeang Kong,5071327,Kaev Otdam,13,18,0.104,0.144,0.248,31,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071328,Rumduol,12,14,0.167,0.194,0.361,26,2011,1
Kampong Speu,Samraong Tong,Trapeang Kong,5071329,Prey Sophi,3,0,0.081,0,0.081,3,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071401,Tang Kumpir,6,17,0.039,0.11,0.149,23,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071402,Tumpoar Meas,2,7,0.024,0.085,0.11,9,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071403,Krang Sdok,1,1,0.036,0.036,0.071,2,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071404,Tuek S'oy,3,7,0.024,0.056,0.079,10,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071405,Ponhea Aong,2,7,0.026,0.091,0.117,9,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071406,Bay Sra,16,16,0.118,0.118,0.235,32,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071407,Tang Kantuot,4,15,0.047,0.174,0.221,19,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071408,Tang Snao,15,35,0.108,0.252,0.36,50,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071409,Haong Khvav,5,10,0.066,0.132,0.197,15,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071410,Chrolong Nhous,2,4,0.03,0.06,0.09,6,2011,1
Kampong Speu,Samraong Tong,Tumpoar Meas,5071411,Kampong Lvea,1,8,0.014,0.111,0.125,9,2011,2
Kampong Speu,Samraong Tong,Tumpoar Meas,5071412,Peam Khley,18,38,0.099,0.209,0.308,56,2011,2
Kampong Speu,Samraong Tong,Tumpoar Meas,5071413,Bat Prachiev,23,31,0.114,0.154,0.269,54,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071501,Chambak,22,32,0.057,0.083,0.14,54,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071502,Voa Sor,24,40,0.109,0.182,0.291,64,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071503,Prey Kaoh,20,50,0.118,0.294,0.412,70,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071504,Rumloung,10,13,0.137,0.178,0.315,23,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071505,Sla,13,15,0.085,0.098,0.183,28,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071506,Tbaes,11,10,0.101,0.092,0.193,21,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071507,Chamkar Roadth,7,24,0.042,0.145,0.187,31,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071508,Chak Kambet,2,9,0.027,0.122,0.149,11,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071509,Dak Por,8,10,0.061,0.076,0.136,18,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071510,Kouk Pnov,6,11,0.059,0.108,0.167,17,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071511,Rumlich Tnaot,14,18,0.219,0.281,0.5,32,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071512,Pong Tuek,13,9,0.186,0.129,0.314,22,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071513,Trapeang Pou,22,16,0.268,0.195,0.463,38,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071514,Ta Koam,9,10,0.101,0.112,0.213,19,2011,2
Kampong Speu,Samraong Tong,Voa Sor,5071515,Tuol Samnang,5,15,0.032,0.096,0.128,20,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071516,Prey Tuol,13,29,0.081,0.18,0.261,42,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071517,Kandal,15,18,0.128,0.154,0.282,33,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071518,Krang Pongro,18,18,0.158,0.158,0.316,36,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071519,Chamkar Bos,19,11,0.154,0.089,0.244,30,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071520,Boeng Tonloab,12,7,0.101,0.059,0.16,19,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071521,Roka Banh,12,8,0.245,0.163,0.408,20,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071522,Trapeang Sangkae,17,17,0.215,0.215,0.43,34,2011,1
Kampong Speu,Samraong Tong,Voa Sor,5071523,Trapeang Khtum,4,10,0.133,0.333,0.467,14,2011,1
Kampong Speu,Thpong,Amleang,5080101,Thma Kob,11,1,0.096,0.009,0.104,12,2011,1
Kampong Speu,Thpong,Amleang,5080102,Tumneab,7,9,0.062,0.08,0.143,16,2011,1
Kampong Speu,Thpong,Amleang,5080103,Komar Meas,9,10,0.043,0.047,0.09,19,2011,1
Kampong Speu,Thpong,Amleang,5080104,Krang Chambak,13,19,0.105,0.153,0.258,32,2011,2
Kampong Speu,Thpong,Amleang,5080105,Ta Kaong,20,4,0.11,0.022,0.133,24,2011,1
Kampong Speu,Thpong,Amleang,5080106,Thnal Bambaek,5,6,0.015,0.018,0.033,11,2011,1
Kampong Speu,Thpong,Amleang,5080107,Ou Angkum,17,16,0.111,0.105,0.216,33,2011,1
Kampong Speu,Thpong,Amleang,5080108,Krang Doung,7,5,0.135,0.096,0.231,12,2011,2
Kampong Speu,Thpong,Amleang,5080109,Snuol,11,7,0.054,0.034,0.088,18,2011,1
Kampong Speu,Thpong,Amleang,5080110,Kouk,9,1,0.041,0.005,0.045,10,2011,1
Kampong Speu,Thpong,Amleang,5080112,Preaek,7,2,0.057,0.016,0.073,9,2011,2
Kampong Speu,Thpong,Amleang,5080118,Chreav,42,20,0.131,0.062,0.193,62,2011,1
Kampong Speu,Thpong,Amleang,5080119,Prey Chrov,8,2,0.104,0.026,0.13,10,2011,1
Kampong Speu,Thpong,Monourom,5080201,Tang Sdok,13,16,0.144,0.178,0.322,29,2011,1
Kampong Speu,Thpong,Monourom,5080202,Monourom,5,15,0.046,0.138,0.183,20,2011,1
Kampong Speu,Thpong,Monourom,5080203,Koul,16,15,0.172,0.161,0.333,31,2011,2
Kampong Speu,Thpong,Monourom,5080204,Thnal,9,13,0.071,0.103,0.175,22,2011,1
Kampong Speu,Thpong,Monourom,5080205,Chrak Khlong,7,9,0.069,0.089,0.158,16,2011,1
Kampong Speu,Thpong,Monourom,5080206,Tang Roleang,12,18,0.138,0.207,0.345,30,2011,2
Kampong Speu,Thpong,Monourom,5080207,Chambak Ph'aem,17,19,0.187,0.209,0.396,36,2011,2
Kampong Speu,Thpong,Monourom,5080208,Veal Pon,9,13,0.08,0.115,0.195,22,2011,1
Kampong Speu,Thpong,Monourom,5080209,Champear,7,14,0.049,0.098,0.147,21,2011,1
Kampong Speu,Thpong,Monourom,5080210,Ta Mom,5,28,0.039,0.219,0.258,33,2011,1
Kampong Speu,Thpong,Prambei Mum,5080401,Prey Veaeng,30,6,0.152,0.03,0.182,36,2011,1
Kampong Speu,Thpong,Prambei Mum,5080402,La,13,7,0.116,0.062,0.179,20,2011,1
Kampong Speu,Thpong,Prambei Mum,5080403,Tang Pou,18,24,0.103,0.137,0.24,42,2011,1
Kampong Speu,Thpong,Prambei Mum,5080404,Traeng Prachoab,6,25,0.021,0.088,0.109,31,2011,1
Kampong Speu,Thpong,Prambei Mum,5080405,Trapeang Traok,28,48,0.074,0.127,0.201,76,2011,2
Kampong Speu,Thpong,Prambei Mum,5080406,Tranh Veaeng,12,20,0.078,0.13,0.208,32,2011,1
Kampong Speu,Thpong,Prambei Mum,5080407,Chambak Thum,24,23,0.109,0.105,0.214,47,2011,2
Kampong Speu,Thpong,Prambei Mum,5080408,Doun Tip,12,27,0.092,0.208,0.3,39,2011,1
Kampong Speu,Thpong,Prambei Mum,5080409,Trapeang Kraeunh,35,56,0.07,0.112,0.182,91,2011,2
Kampong Speu,Thpong,Prambei Mum,5080410,Anlong Chrey,11,6,0.11,0.06,0.17,17,2011,1
Kampong Speu,Thpong,Rung Roeang,5080501,Keammoni,11,25,0.071,0.16,0.231,36,2011,1
Kampong Speu,Thpong,Rung Roeang,5080502,Trapeang Trobaek,31,20,0.128,0.083,0.211,51,2011,2
Kampong Speu,Thpong,Rung Roeang,5080503,Tuek Long Ti Muoy,28,16,0.125,0.071,0.196,44,2011,1
Kampong Speu,Thpong,Rung Roeang,5080504,Tuek Long Ti Pir,30,23,0.124,0.095,0.219,53,2011,2
Kampong Speu,Thpong,Rung Roeang,5080505,Tbaeng,3,18,0.018,0.108,0.127,21,2011,2
Kampong Speu,Thpong,Rung Roeang,5080506,Angk,33,23,0.156,0.108,0.264,56,2011,1
Kampong Speu,Thpong,Rung Roeang,5080507,Thmei,28,42,0.1,0.149,0.249,70,2011,1
Kampong Speu,Thpong,Rung Roeang,5080508,Roleang Thlaeung,2,10,0.019,0.093,0.111,12,2011,1
Kampong Speu,Thpong,Rung Roeang,5080509,Chambak Sar,14,16,0.084,0.096,0.18,30,2011,1
Kampong Speu,Thpong,Rung Roeang,5080510,Krang Ta Char,33,37,0.22,0.247,0.467,70,2011,2
Kampong Speu,Thpong,Toap Mean,5080601,Svay Prey,2,1,0.025,0.013,0.038,3,2011,1
Kampong Speu,Thpong,Toap Mean,5080602,Prey Samraong,2,5,0.033,0.083,0.117,7,2011,1
Kampong Speu,Thpong,Toap Mean,5080603,Trapeang Dang Tuek,5,7,0.045,0.062,0.107,12,2011,1
Kampong Speu,Thpong,Toap Mean,5080604,Anhseh,34,32,0.159,0.15,0.308,66,2011,2
Kampong Speu,Thpong,Toap Mean,5080605,Sdau Vossa,15,20,0.136,0.182,0.318,35,2011,1
Kampong Speu,Thpong,Toap Mean,5080606,Srae Andoung,18,14,0.286,0.222,0.508,32,2011,1
Kampong Speu,Thpong,Veal Pon,5080701,Ou Krasar,34,25,0.209,0.153,0.362,59,2011,2
Kampong Speu,Thpong,Veal Pon,5080702,Dom Khvet,28,14,0.162,0.081,0.243,42,2011,1
Kampong Speu,Thpong,Veal Pon,5080703,Tep Phirum,36,26,0.226,0.164,0.39,62,2011,2
Kampong Speu,Thpong,Veal Pon,5080704,Totueng Thngai,14,18,0.161,0.207,0.368,32,2011,1
Kampong Speu,Thpong,Veal Pon,5080705,Banteay Lveu,26,14,0.406,0.219,0.625,40,2011,1
Kampong Speu,Thpong,Veal Pon,5080706,Kanthoam,27,22,0.265,0.216,0.48,49,2011,1
Kampong Speu,Thpong,Veal Pon,5080707,Ream Kandal,24,13,0.308,0.167,0.474,37,2011,1
Kampong Speu,Thpong,Veal Pon,5080708,Tang Banteay,36,45,0.117,0.146,0.262,81,2011,2
Kampong Speu,Thpong,Veal Pon,5080709,Ampil Kdar,19,11,0.167,0.096,0.263,30,2011,1
Kampong Speu,Thpong,Veal Pon,5080710,Prey Mich,37,45,0.113,0.138,0.252,82,2011,2
Kampong Speu,Thpong,Veal Pon,5080711,Sya,42,22,0.176,0.092,0.268,64,2011,2
Kampong Speu,Thpong,Yea Angk,5080801,Lvea Ter,8,8,0.071,0.071,0.143,16,2011,1
Kampong Speu,Thpong,Yea Angk,5080802,Thmei Chongruk,5,12,0.042,0.101,0.143,17,2011,1
Kampong Speu,Thpong,Yea Angk,5080803,Svay,5,6,0.05,0.06,0.11,11,2011,2
Kampong Speu,Thpong,Yea Angk,5080804,Prey Thum,10,16,0.087,0.139,0.226,26,2011,2
Kampong Speu,Thpong,Yea Angk,5080805,Tuol Thmei,8,10,0.065,0.081,0.146,18,2011,1
Kampong Speu,Thpong,Yea Angk,5080806,Traok Leak,9,11,0.079,0.096,0.175,20,2011,1
Kampong Speu,Thpong,Yea Angk,5080807,Roleang Baeng,8,27,0.05,0.169,0.219,35,2011,1
Kampong Speu,Thpong,Yea Angk,5080808,Krang Rumpat,4,22,0.024,0.134,0.159,26,2011,1
Kampong Speu,Thpong,Yea Angk,5080809,Prey Tituy,4,11,0.029,0.081,0.11,15,2011,1
Kampong Speu,Thpong,Yea Angk,5080810,Peanich,21,22,0.093,0.098,0.191,43,2011,1
Kampong Speu,Thpong,Yea Angk,5080811,Rumchek,10,8,0.088,0.071,0.159,18,2011,1
Kampong Speu,Thpong,Yea Angk,5080812,Prich Khpos,10,16,0.083,0.132,0.215,26,2011,1
Kampong Speu,Thpong,Yea Angk,5080813,Kraviek,8,17,0.067,0.143,0.21,25,2011,1
Kampong Speu,Thpong,Yea Angk,5080814,Sya,11,16,0.103,0.15,0.252,27,2011,2
Kampot,Angkor Chey,Angk Phnum Touch,7010101,Trapeang Kamphleanh,17,1,0.052,0.003,0.055,18,2011,1
Kampot,Angkor Chey,Angk Phnum Touch,7010102,Trapeang Khyang,17,17,0.068,0.068,0.136,34,2011,1
Kampot,Angkor Chey,Angk Phnum Touch,7010103,Trapeang Veaeng,1,5,0.005,0.027,0.033,6,2011,2
Kampot,Angkor Chey,Angk Phnum Touch,7010104,Peaeng Thum,19,6,0.093,0.029,0.122,25,2011,1
Kampot,Angkor Chey,Angk Phnum Touch,7010105,Prey Thum,2,13,0.017,0.109,0.126,15,2011,2
Kampot,Angkor Chey,Angkor Chey,7010201,Sameakki,19,9,0.097,0.046,0.144,28,2011,1
Kampot,Angkor Chey,Angkor Chey,7010202,Trapeang Srae,4,12,0.041,0.124,0.165,16,2011,4
Kampot,Angkor Chey,Angkor Chey,7010203,Angkor Chey Leu,9,19,0.107,0.226,0.333,28,2011,1
Kampot,Angkor Chey,Angkor Chey,7010204,Angkor Chey Kraom,22,9,0.134,0.055,0.189,31,2011,1
Kampot,Angkor Chey,Angkor Chey,7010205,Prey Chheu Teal,12,15,0.043,0.054,0.097,27,2011,1
Kampot,Angkor Chey,Angkor Chey,7010206,Angk Rumduol,15,10,0.076,0.051,0.127,25,2011,1
Kampot,Angkor Chey,Champei,7010301,Khvav,28,40,0.112,0.161,0.273,68,2011,2
Kampot,Angkor Chey,Champei,7010302,Krasang,9,42,0.03,0.14,0.171,51,2011,2
Kampot,Angkor Chey,Champei,7010303,Tonle Neam,10,29,0.052,0.149,0.201,39,2011,1
Kampot,Angkor Chey,Champei,7010304,Roung Sa Het,5,9,0.029,0.051,0.08,14,2011,1
Kampot,Angkor Chey,Champei,7010305,Champei,36,51,0.11,0.155,0.265,87,2011,1
Kampot,Angkor Chey,Champei,7010306,Srae Chea,16,23,0.061,0.087,0.148,39,2011,1
Kampot,Angkor Chey,Champei,7010307,Angk Chout,29,2,0.124,0.009,0.133,31,2011,1
Kampot,Angkor Chey,Champei,7010308,Daeu Pou,27,31,0.088,0.101,0.188,58,2011,2
Kampot,Angkor Chey,Dambouk Khpos,7010401,Trapeang Trakiet,19,18,0.049,0.047,0.096,37,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010402,Sbov Andaet,32,7,0.085,0.019,0.104,39,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010403,Chak Chrum,15,13,0.055,0.048,0.103,28,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010404,Ta Kao,20,20,0.059,0.059,0.118,40,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010405,Dang Tong,17,12,0.056,0.04,0.096,29,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010406,Trapeang Tnaot,21,13,0.037,0.023,0.06,34,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010407,Robaoh Khtum,4,13,0.009,0.028,0.036,17,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010408,Dambouk Khpos,10,25,0.027,0.069,0.096,35,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010409,Trapeang Kamnab,13,20,0.053,0.081,0.134,33,2011,1
Kampot,Angkor Chey,Dambouk Khpos,7010410,Trapeang Run,21,15,0.098,0.07,0.168,36,2011,2
Kampot,Angkor Chey,Dambouk Khpos,7010411,Ou Mkak,14,26,0.051,0.095,0.147,40,2011,1
Kampot,Angkor Chey,Dan Koum,7010501,Ponley,32,19,0.123,0.073,0.196,51,2011,2
Kampot,Angkor Chey,Dan Koum,7010502,Dan Koum Khang Cheung,12,28,0.05,0.116,0.166,40,2011,1
Kampot,Angkor Chey,Dan Koum,7010503,Dan Koum Khang Tboung,45,16,0.201,0.071,0.272,61,2011,2
Kampot,Angkor Chey,Dan Koum,7010504,Angk Khcheay Khang Cheung,21,13,0.107,0.066,0.173,34,2011,1
Kampot,Angkor Chey,Dan Koum,7010505,Angk Khcheay Khang Tboung,6,12,0.025,0.051,0.076,18,2011,1
Kampot,Angkor Chey,Dan Koum,7010506,Prey Khcheay,13,25,0.064,0.124,0.188,38,2011,1
Kampot,Angkor Chey,Daeum Doung,7010601,Daeum Doung,4,8,0.025,0.051,0.076,12,2011,2
Kampot,Angkor Chey,Daeum Doung,7010602,Chrab,7,10,0.037,0.052,0.089,17,2011,2
Kampot,Angkor Chey,Daeum Doung,7010603,Ou Rumchek,4,9,0.018,0.04,0.057,13,2011,2
Kampot,Angkor Chey,Daeum Doung,7010604,Phsar Dambang,4,3,0.042,0.032,0.074,7,2011,1
Kampot,Angkor Chey,Mroum,7010701,Preah Angkar,6,6,0.059,0.059,0.119,12,2011,1
Kampot,Angkor Chey,Mroum,7010702,Mroum,3,3,0.026,0.026,0.053,6,2011,1
Kampot,Angkor Chey,Mroum,7010703,Trapeang Phnael,12,14,0.065,0.076,0.141,26,2011,1
Kampot,Angkor Chey,Mroum,7010704,Chheu Teal,21,9,0.086,0.037,0.123,30,2011,1
Kampot,Angkor Chey,Mroum,7010705,Kok,15,18,0.071,0.086,0.157,33,2011,1
Kampot,Angkor Chey,Mroum,7010706,Phnum Chhmar,4,19,0.016,0.077,0.093,23,2011,1
Kampot,Angkor Chey,Phnum Kong,7010801,Srae Roung,4,6,0.02,0.029,0.049,10,2011,1
Kampot,Angkor Chey,Phnum Kong,7010802,Skor Tung,7,2,0.044,0.013,0.057,9,2011,1
Kampot,Angkor Chey,Phnum Kong,7010803,Trapeang Chak,7,13,0.038,0.071,0.11,20,2011,2
Kampot,Angkor Chey,Phnum Kong,7010804,Prey Phkoam,2,9,0.011,0.049,0.06,11,2011,1
Kampot,Angkor Chey,Phnum Kong,7010805,Pou,7,18,0.014,0.037,0.051,25,2011,2
Kampot,Angkor Chey,Phnum Kong,7010806,Pech Changva,3,18,0.012,0.072,0.084,21,2011,2
Kampot,Angkor Chey,Phnum Kong,7010807,Prey Phdau,10,24,0.031,0.074,0.105,34,2011,2
Kampot,Angkor Chey,Phnum Kong,7010808,Phnum Trael,3,7,0.023,0.054,0.078,10,2011,1
Kampot,Angkor Chey,Phnum Kong,7010809,Trapeang Khla,1,11,0.007,0.072,0.079,12,2011,1
Kampot,Angkor Chey,Phnum Kong,7010810,Sangkae Bangvaer,2,9,0.007,0.03,0.037,11,2011,1
Kampot,Angkor Chey,Praphnum,7010901,Pra Phnum,8,8,0.085,0.085,0.17,16,2011,1
Kampot,Angkor Chey,Praphnum,7010902,Trapeang Thnan,7,20,0.037,0.106,0.144,27,2011,1
Kampot,Angkor Chey,Praphnum,7010903,Prey Chheu Teal,7,21,0.035,0.104,0.139,28,2011,1
Kampot,Angkor Chey,Praphnum,7010904,Prey Skor,3,10,0.038,0.128,0.167,13,2011,1
Kampot,Angkor Chey,Praphnum,7010905,Pong Tuek,37,10,0.262,0.071,0.333,47,2011,1
Kampot,Angkor Chey,Praphnum,7010906,Krang Thkov,17,14,0.17,0.14,0.31,31,2011,1
Kampot,Angkor Chey,Praphnum,7010907,Damnak Krasang,9,13,0.061,0.088,0.15,22,2011,1
Kampot,Angkor Chey,Praphnum,7010908,Ruessei Dom,15,13,0.101,0.088,0.189,28,2011,1
Kampot,Angkor Chey,Praphnum,7010909,Tuol Khpos,13,8,0.106,0.065,0.171,21,2011,1
Kampot,Angkor Chey,Samlanh,7011001,Kaksekar,34,13,0.096,0.037,0.132,47,2011,1
Kampot,Angkor Chey,Samlanh,7011002,Sdok,14,17,0.077,0.093,0.169,31,2011,2
Kampot,Angkor Chey,Samlanh,7011003,Kammeakkar,23,20,0.114,0.099,0.213,43,2011,1
Kampot,Angkor Chey,Samlanh,7011004,Trapeang Sla,11,10,0.046,0.042,0.089,21,2011,1
Kampot,Angkor Chey,Samlanh,7011005,Prasrae,7,16,0.049,0.113,0.162,23,2011,2
Kampot,Angkor Chey,Samlanh,7011006,Smaong,7,19,0.041,0.112,0.154,26,2011,2
Kampot,Angkor Chey,Samlanh,7011007,Trabiet,13,10,0.07,0.054,0.124,23,2011,1
Kampot,Angkor Chey,Tani,7011101,Trapeang Reang,14,18,0.059,0.076,0.136,32,2011,2
Kampot,Angkor Chey,Tani,7011102,Ta Pream,5,6,0.036,0.043,0.08,11,2011,1
Kampot,Angkor Chey,Tani,7011103,Kan Trong,2,18,0.007,0.062,0.069,20,2011,1
Kampot,Angkor Chey,Tani,7011104,Ta Kok,2,10,0.007,0.033,0.039,12,2011,1
Kampot,Angkor Chey,Tani,7011105,Ruessei,11,34,0.045,0.138,0.182,45,2011,1
Kampot,Angkor Chey,Tani,7011106,Trapeang Run,13,33,0.048,0.122,0.17,46,2011,2
Kampot,Angkor Chey,Tani,7011107,Pral,11,8,0.021,0.015,0.036,19,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020101,Pechonea,10,28,0.032,0.09,0.122,38,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020102,Krasang Kraom,22,35,0.09,0.143,0.233,57,2011,2
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020103,Krasang Leu,25,39,0.092,0.143,0.235,64,2011,2
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020104,Trapeang poun,10,20,0.029,0.058,0.087,30,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020105,Prey Bantoam,4,6,0.022,0.033,0.055,10,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020106,Srae Thlok,16,12,0.071,0.054,0.125,28,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020107,Pou,16,14,0.095,0.083,0.179,30,2011,2
Kampot,Banteay Meas,Banteay Meas Khang Kaeut,7020108,Thnong,16,12,0.083,0.062,0.145,28,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020201,Lumpung,6,27,0.022,0.097,0.119,33,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020202,Kandanh,11,13,0.06,0.071,0.132,24,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020203,Kansaom Ak,7,9,0.041,0.053,0.095,16,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020204,Tong Leang,3,8,0.015,0.041,0.057,11,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020205,Tbal Ken,5,8,0.029,0.047,0.076,13,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020206,Prey Leu,12,12,0.077,0.077,0.155,24,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020207,Hong Suy,8,9,0.041,0.046,0.087,17,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020208,Banteay Meas,10,3,0.05,0.015,0.065,13,2011,1
Kampot,Banteay Meas,Banteay Meas Khang Lech,7020209,Krang Banteay,10,13,0.049,0.063,0.112,23,2011,1
Kampot,Banteay Meas,Prey Tonle,7020301,Prey Tonle,7,20,0.034,0.099,0.133,27,2011,1
Kampot,Banteay Meas,Prey Tonle,7020302,Tuol Krasang,8,7,0.054,0.047,0.101,15,2011,2
Kampot,Banteay Meas,Prey Tonle,7020303,Prey Ruessei,1,4,0.02,0.08,0.1,5,2011,1
Kampot,Banteay Meas,Prey Tonle,7020304,Samraong Chen,19,28,0.162,0.239,0.402,47,2011,1
Kampot,Banteay Meas,Prey Tonle,7020305,Meun Dam,23,21,0.311,0.284,0.595,44,2011,1
Kampot,Banteay Meas,Samraong Kraom,7020401,Trapeang Montrei,20,35,0.09,0.157,0.247,55,2011,2
Kampot,Banteay Meas,Samraong Kraom,7020402,Ta Iek,25,21,0.108,0.091,0.198,46,2011,1
Kampot,Banteay Meas,Samraong Kraom,7020403,Saen Ponlung,24,32,0.108,0.143,0.251,56,2011,2
Kampot,Banteay Meas,Samraong Kraom,7020404,Samraong,13,7,0.068,0.036,0.104,20,2011,2
Kampot,Banteay Meas,Samraong Kraom,7020405,Ta Ten,17,22,0.071,0.092,0.163,39,2011,1
Kampot,Banteay Meas,Samraong Kraom,7020406,Krang Doung,15,35,0.051,0.119,0.169,50,2011,2
Kampot,Banteay Meas,Samraong Leu,7020501,Bariveas,5,8,0.025,0.039,0.064,13,2011,1
Kampot,Banteay Meas,Samraong Leu,7020502,Damnak Chambak,45,53,0.121,0.142,0.263,98,2011,3
Kampot,Banteay Meas,Samraong Leu,7020503,Damnak Trayueng,11,21,0.067,0.129,0.196,32,2011,1
Kampot,Banteay Meas,Samraong Leu,7020504,Tram Sasar,15,16,0.051,0.054,0.105,31,2011,1
Kampot,Banteay Meas,Samraong Leu,7020505,Praphong,18,39,0.083,0.181,0.264,57,2011,2
Kampot,Banteay Meas,Sdach Kong Khang Cheung,7020601,Chrung Sralau,49,42,0.14,0.12,0.261,91,2011,2
Kampot,Banteay Meas,Sdach Kong Khang Cheung,7020602,Kanlang,45,42,0.141,0.131,0.272,87,2011,2
Kampot,Banteay Meas,Sdach Kong Khang Cheung,7020603,Traeng,28,35,0.102,0.127,0.229,63,2011,2
Kampot,Banteay Meas,Sdach Kong Khang Cheung,7020604,Pong Tuek,42,32,0.098,0.074,0.172,74,2011,1
Kampot,Banteay Meas,Sdach Kong Khang Lech,7020701,Prey Ta Prit,15,8,0.051,0.027,0.077,23,2011,1
Kampot,Banteay Meas,Sdach Kong Khang Lech,7020702,Rumpeun,7,15,0.026,0.056,0.083,22,2011,1
Kampot,Banteay Meas,Sdach Kong Khang Lech,7020703,Chamlang Chrey,12,3,0.072,0.018,0.09,15,2011,1
Kampot,Banteay Meas,Sdach Kong Khang Lech,7020704,Chheu Teal,6,12,0.049,0.098,0.146,18,2011,1
Kampot,Banteay Meas,Sdach Kong Khang Lech,7020705,Daeum Chamriek,7,19,0.034,0.092,0.126,26,2011,1
