longitude,latitude,vil_code,village,school_name,school_dist
102.8452045,13.55022351,1050503,Samraong,Kaub,7759.953521
102.829707,13.56128552,1050504,Kampong Reab,Kaub,5748.158846
102.836292,13.55729434,1050505,Thmei,Kaub,6537.530666
102.8257099,13.56507314,1050506,Thmenh Trei,Kaub,5153.612763
102.8200069,13.56448121,1050507,Bat Trang,Kaub,4872.606474
102.8672248,13.55223786,1050508,Anhchanh,Kaub,9375.273347
102.8424299,13.55369669,1050509,Voat,Kaub,7273.114314
102.8376108,13.55548039,1050510,Kandal,Kaub,6783.1929
102.8322139,13.64410805,1050601,Souphi Cheung,Kaub,5914.242117
102.8322304,13.64230091,1050602,Souphi Kandal,Kaub,5761.852612
102.833179,13.63959827,1050603,Souphi Tboung,Kaub,5607.676155
102.8488365,13.64515629,1050604,Kouk Chak,Kaub,7262.713776
102.821148,13.6265891,1050605,Kouk Prich,Kaub,3667.045587
102.8548743,13.70593382,1050701,Soeng Lech,Kaub,12993.97909
102.8561728,13.70340583,1050702,Roka,Kaub,12817.54741
102.8629032,13.70421412,1050703,Anlong Svay,Kaub,13268.19963
102.8607595,13.69904477,1050704,Soeng Tboung,Kaub,12660.89303
102.8660091,13.68777637,1050705,Phkoam,Kaub,11972.70157
102.8358748,13.71367506,1050706,Pongro,Kaub,12958.40948
102.8441741,13.71172345,1050707,Tnaot,Kaub,13072.72031
102.8325305,13.72356766,1050708,Kandal,Kaub,13897.73921
102.8395585,13.71311993,1050709,Run,Kaub,13033.44403
102.7378594,13.76365077,1050901,Banteay Thmei,Nimith,15987.26306
102.7017822,13.76056989,1050902,Chouk Chey,Tuol Prasat,13309.27391
102.7366253,13.77373242,1050903,Ou Beichaon,Nimith,17049.64701
102.7438179,13.76020857,1050904,Prasat,Nimith,15775.26931
102.7425999,13.8167255,1050905,Preav,Tuol Prasat,20670.80478
102.7304375,13.70784073,1050906,Prey Chan,Nimith,9804.332847
102.6571641,13.72604102,1050907,Seila Khmaer,Tuol Prasat,7164.263776
102.7510012,13.70489323,1050908,Snuol Tret,Nimith,10358.00938
102.7370686,13.76994146,1050909,Thnal Bat,Nimith,16648.74864
102.6836036,13.74419892,1050910,Tomnob Dach,Tuol Prasat,10659.42787
102.7566335,13.75404566,1050911,Yang Dangkum,Nimith,15561.10581
102.972165,13.59468275,1060201,Kampong Svay,Samdech Euv,619.8313203
102.9630422,13.63293463,1060202,Kangva,Hun Sen Khla Kaun,2672.301436
102.9632805,13.61807057,1060203,Phum Pir,Hun Sen Khla Kaun,1165.278979
102.9668437,13.62818514,1060204,Pongro,Hun Sen Khla Kaun,2324.187111
102.9657778,13.61127703,1060205,Souphi,Hun Sen Khla Kaun,970.2669827
103.0169304,13.58656609,1060301,Kaoh Pong Satv,Serei Sophoan,4404.890911
103.0248003,13.58675511,1060302,Ta Sokh,Serei Sophoan,5253.560922
103.0296761,13.58031385,1060303,Preah Angk,Mongkol Borei,5510.544973
103.0387854,13.5825637,1060304,Snay Dangkot,Mongkol Borei,5975.485322
103.0480161,13.5835399,1060305,Angkear Bos,Mongkol Borei,6444.517378
102.9539747,13.66863771,1060401,Mkak,Hun Sen Khla Kaun,6549.942072
102.9595737,13.66235794,1060402,Kbal Spean,Hun Sen Khla Kaun,5853.514862
102.9612041,13.68767508,1060403,Ta Ma,Hun Sen Khla Kaun,8660.407073
102.9816362,13.67609424,1060404,Kouk Lieb,Hun Sen Khla Kaun,7834.646099
102.9853866,13.66979875,1060405,Chhuk,Hun Sen Khla Kaun,7343.859544
102.9623227,13.66509166,1060406,Doun Lei,Hun Sen Khla Kaun,6176.335081
102.9730897,13.66826158,1060407,Baek Chan,Hun Sen Khla Kaun,6729.447
102.9727289,13.57942357,1060501,Saesen,Serei Sophoan,1180.729425
102.9664836,13.58703621,1060502,Kourothan,Samdech Euv,546.5218209
102.9614002,13.58621748,1060503,Roung Masin,Samdech K.P.N. Ranariddh,877.5763771
102.957531,13.57739272,1060504,Prohut,Samdech K.P.N. Ranariddh,1399.12086
102.9581348,13.58455504,1060505,Ou Ambel,Samdech K.P.N. Ranariddh,709.3580531
103.0091181,13.59498083,1060601,Kantuot,Serei Sophoan,3598.966977
103.0211656,13.59055813,1060602,Kampring,Serei Sophoan,4852.81422
103.0350157,13.59157149,1060603,Phniet,Serei Sophoan,6354.673435
103.0405959,13.58709669,1060604,Neak Ta,Mongkol Borei,6512.867946
103.0436911,13.58819647,1060605,Thmei,Mongkol Borei,6736.982301
103.0600552,13.58001884,1060606,Bangruh,Mongkol Borei,6792.29453
103.0476902,13.62330243,1060607,Sala Krau,Chhnour Meanchey,5396.297783
102.9888229,13.59136557,1060701,Chak,Serei Sophoan,1366.391361
102.9766534,13.59052599,1060702,Phum Muoy,Serei Sophoan,119.3698801
102.9750055,13.5865724,1060703,Phum Bei,Serei Sophoan,353.9613957
102.9791679,13.57725268,1060704,Phum Buon,Serei Sophoan,1388.16575
102.9824722,13.57759574,1060705,Prey Ruessei,Serei Sophoan,1473.799757
102.984251,13.58574362,1060706,Preah Ponlea,Serei Sophoan,950.8117171
102.9835181,13.56314464,1060707,Kbal Spean,Serei Sophoan,3016.896605
102.9390328,13.57995163,1060801,Keab,Samdech K.P.N. Ranariddh,1943.301998
102.9325666,13.5798981,1060802,Tumnob Chrey,Samdech K.P.N. Ranariddh,2560.299169
102.9371541,13.58355089,1060803,Tuek Thla,Samdech K.P.N. Ranariddh,1946.752072
102.9147906,13.57273746,1060804,Ba Nay,Samdech K.P.N. Ranariddh,4640.421314
102.9435425,13.59264069,1060805,Phnum Bak,Samdech K.P.N. Ranariddh,1187.374267
102.9443805,13.60258832,1060806,Dei Lou,Hun Sen Khla Kaun,1566.132445
103.1136314,14.10639534,1070101,Kouk Samraong Lech,Banteay Chhmar,5093.455147
103.0447349,14.09826353,1070102,Kbal Tonsaong,Banteay Chhmar,6409.093101
103.0947071,14.07260001,1070103,Banteay Chhmar Cheung,Banteay Chhmar,867.5258794
103.1729214,14.03548111,1070105,Kbal Krabei,Banteay Chhmar,9202.636965
103.1017838,14.05985873,1070106,Banteay Chhmar Tboung,Banteay Chhmar,1078.52609
103.0710954,14.07958806,1070107,Banteay Chhmar Lech,Banteay Chhmar,2891.77768
103.0771425,14.02621649,1070108,Thma Daekkeh,Banteay Chhmar,4619.267443
102.9868392,14.16976537,1070109,Thlok,Banteay Chhmar,16330.88039
103.1171141,14.10627799,1070110,Kouk Samraong Kaeut,Banteay Chhmar,5255.758101
103.094122,14.06388331,1070111,Srah Chrey,Banteay Chhmar,147.2497349
102.9447139,14.16396794,1070112,Dang Reaek,Banteay Chhmar,19428.77105
102.9395453,14.13322616,1070113,Prasat Tbaeng,Banteay Chhmar,18240.44083
103.1766624,14.07042244,1070114,Prey Changha,Banteay Chhmar,9032.123946
103.1682436,14.10444007,1070115,Trapeang Thlok,Banteay Chhmar,9207.732253
102.9456293,13.95778497,1070201,Kouk Prich,Thmar Puok,11334.52374
102.9442667,13.99870097,1070202,Srae L'a,Thmar Puok,13455.07927
102.9530683,13.98401833,1070203,Kouk Romiet,Thmar Puok,11770.65239
102.9649785,13.99767379,1070204,Sdau,Thmar Puok,11617.18323
102.9468733,14.0032324,1070205,Thmei,Thmar Puok,13523.84545
102.9362903,13.98821387,1070206,Ta Lei,Thmar Puok,13573.29138
102.9269654,13.99713491,1070207,Sereika,Thmar Puok,14937.09141
102.899109,13.98396389,1070208,Ta Song,Thmar Puok,17028.4615
102.8905301,13.98403406,1070209,Trapeang Samraong,Thmar Puok,17900.17199
102.876194,13.98830072,1070210,Phlov Bambaek,Thmar Puok,19517.85848
102.8662734,13.99637351,1070211,Thma Chhatr,Thmar Puok,20833.31005
102.8576638,13.98873421,1070212,Voa Preng,Thmar Puok,21429.28618
102.9399006,13.99743491,1070213,Pram Minea,Thmar Puok,13766.76011
102.9909691,13.99090493,1070214,Sameakki,Thmar Puok,9092.343395
102.8504035,13.95840747,1070215,Banteay Mean Rit,Thmar Puok,21418.66968
102.9225799,14.02788518,1070217,Spean,Thmar Puok,17275.60472
102.9602082,13.92873672,1070218,Kandaol,Thmar Puok,9302.016115
102.9221241,14.03634858,1070219,Kdeb Thmar,Thmar Puok,17920.29423
102.903111,13.99573698,1070220,Boeng Ta Srei,Thmar Puok,17144.56455
102.9930235,13.92355997,1070221,Boeng Sokram,Thmar Puok,5786.290497
102.937145,14.03960042,1070222,Ta Mang,Thmar Puok,16996.94474
103.0591653,13.9125912,1070301,Kab Chaor,Thmar Puok,2287.400314
103.063851,13.90539853,1070302,Kouk Svay,Thmar Puok,3228.175154
103.0666788,13.89909476,1070303,Rolum Chrey,Thmar Puok,3975.350558
103.0695289,13.89007989,1070304,Thmei Lech,Thmar Puok,4985.040793
103.0714163,13.88557608,1070305,Thmei Kandal,Thmar Puok,5518.797659
103.0735016,13.88063097,1070306,Thmei Khang  Tboung,Thmar Puok,6106.489602
103.0825108,13.86835659,1070307,Totea,Phkoam,5953.430841
103.0571877,13.93888318,1070401,Thma Puok,Thmar Puok,1610.362255
103.0609903,13.9344852,1070402,Neak Ta,Thmar Puok,1703.697361
103.0570658,13.94239774,1070403,Voat Chas,Thmar Puok,1888.339072
103.050718,13.94243735,1070404,Kasen,Thmar Puok,1564.730826
103.0654832,13.93161993,1070405,Svay,Thmar Puok,2097.146328
103.109259,14.0096868,1070406,Thnal Dach,Banteay Chhmar,6349.291349
103.1294536,14.00762932,1070407,Anlong Trach,Banteay Chhmar,7447.09797
103.0821573,13.85282737,1070501,Deu,Phkoam,5173.665688
103.0860851,13.8633778,1070502,Sdau,Phkoam,5321.872836
103.1147771,13.8692943,1070503,Treas,Phkoam,3834.9407
103.1196707,13.86697314,1070504,Kouk Kakthen,Phkoam,3434.360313
103.1553541,13.87455647,1070505,Ta Siev,Phkoam,5174.916135
103.1645072,13.87401982,1070506,Chonleas Dai,Phkoam,5771.461269
103.1770338,13.8655998,1070507,Ta Trai,Phkoam,6268.128848
103.1045353,13.88658542,1070508,Preah Chhor,Phkoam,6025.35782
103.0761011,13.84468226,1070509,Kouk Kpos,Phkoam,5583.598883
103.0477755,13.94684204,1070601,Andoung Khlong,Thmar Puok,1983.116522
103.0487603,13.93866215,1070602,Kumru,Thmar Puok,1104.592265
103.0152376,13.96465305,1070603,Ta Yueng,Thmar Puok,5179.687986
103.0487129,13.93329361,1070605,Aekakpheap,Thmar Puok,545.4379536
103.0469719,13.93237592,1070606,Phsar Thmei,Thmar Puok,383.2707213
103.0366038,13.95488566,1070607,Svay Chrum,Thmar Puok,3050.902487
103.0063888,13.98173299,1070608,Prey Veaeng,Thmar Puok,7256.071786
103.1264207,13.83268157,1080101,Phkoam,Phkoam,461.5198871
103.1015456,13.82074129,1080102,Yeang Vien,Phkoam,3285.821012
103.151091,13.81938439,1080103,Yeang,Phkoam,3230.54376
103.1422062,13.79214957,1080104,Ampil,Phkoam,5203.03619
103.2031005,13.8441013,1080105,Ou,Phkoam,8255.651492
103.2177752,13.86047715,1080106,Prasat Vien,Phkoam,10146.33449
103.2261756,13.8505962,1080107,Ta Duol,Phkoam,10818.88549
103.1935957,13.83521027,1080108,Svay Sa,Phkoam,7190.674291
103.1090313,13.80995389,1080109,Mau,Phkoam,3555.778233
103.1939297,13.84466652,1080110,Thma Koul,Phkoam,7276.76211
103.1305225,13.81241407,1080111,Ta Koal,Phkoam,2723.196968
103.115051,13.75125499,1080201,Pheas Tboung,Phkoam,9554.700122
103.1150365,13.75306243,1080202,Pheas Cheung,Phkoam,9356.836787
103.1189792,13.75950032,1080203,Chrung,Phkoam,8598.018044
103.1139889,13.76841856,1080204,Phlas Kang,Phkoam,7698.039813
103.1196383,13.77305294,1080205,Kouk Phlu,Phkoam,7099.476669
103.1261451,13.75133958,1080206,Kantrong,Phkoam,9456.488755
102.9403602,13.75152905,1080301,Sla Kram,Svay Chek,5736.267522
102.9515146,13.74455512,1080302,Kakaoh,Svay Chek,6088.474212
102.9625692,13.74371589,1080303,Kamnab,Svay Chek,6054.43853
102.9300205,13.73199514,1080304,Toap Siem,Svay Chek,8168.948746
102.959114,13.71567261,1080305,Khlaeng Poar Tboung,Svay Chek,9166.957504
103.0071011,13.7251016,1080306,Prasat,Svay Chek,9414.91307
103.0088888,13.73234582,1080307,Kouk Ampil,Svay Chek,8840.678735
102.9603107,13.73014172,1080308,Khlaeng Poar Cheng,Svay Chek,7561.809711
102.7813265,13.80960593,1080309,Boeng Snoa,Svay Chek,19682.28092
102.9735486,13.84156898,1080401,Kouk Khvav,Svay Chek,4909.640664
102.9363633,13.80454196,1080402,Ponsay Cheung,Svay Chek,2954.184829
102.9666896,13.81563025,1080403,Kloeng,Svay Chek,1946.118782
102.9324175,13.82626038,1080404,Baek Chan Chas,Svay Chek,4515.690708
102.9380271,13.79619685,1080405,Ponsay Tboung,Svay Chek,2707.022599
102.959128,13.80148792,1080406,Roka Thmei,Svay Chek,534.651586
102.9791414,13.83223474,1080407,Ta Ong Lech,Svay Chek,4130.470796
102.9192713,13.83101096,1080408,Slaeng,Svay Chek,5942.774281
102.9136828,13.83548182,1080409,Thmei,Svay Chek,6723.389668
102.8670097,13.85669527,1080410,Khvav Lech,Svay Chek,12215.69512
102.9283184,13.85367951,1080411,Samraong,Svay Chek,7170.207314
102.7809295,13.87678497,1080412,Chamkar Kor,Svay Chek,21508.94977
102.8039646,13.85361662,1080413,Damnak Kakoah,Svay Chek,18245.83129
102.7896454,13.86666228,1080414,Lbaeuk Svay,Svay Chek,20205.42254
102.9602142,13.75838154,1080501,Kouk Ta Aek,Svay Chek,4441.300378
102.9650924,13.77265517,1080502,Ou Veaeng,Svay Chek,2861.266646
102.9595061,13.7771274,1080503,Ta Baen,Svay Chek,2386.303561
102.9586444,13.76989068,1080504,Kouk Rokar,Svay Chek,3192.016678
102.9651237,13.76904062,1080505,Ou Veaeng Tboung,Svay Chek,3260.341694
103.049255,13.76972165,1080601,Ta Phou,Svay Chek,9859.507456
103.0576207,13.76436533,1080602,Pongro,Svay Chek,10910.41139
103.0650615,13.7590014,1080603,Ta Srei,Phkoam,10914.44944
103.0493322,13.77602134,1080604,Prech Kei,Svay Chek,9665.443225
103.0433842,13.78299617,1080605,Kouk Kei,Svay Chek,8864.65237
103.0445947,13.77420338,1080606,Khmoas,Svay Chek,9227.625983
103.0446247,13.77058866,1080607,Thmei,Svay Chek,9354.788285
103.0245124,13.74331616,1080608,Baray,Svay Chek,9029.010831
103.0359513,13.70741163,1080609,Phchoek,Chhnour Meanchey,10677.54532
103.0425772,13.7109707,1080610,Prech Tboung,Chhnour Meanchey,10575.81815
103.0794919,13.80339833,1080611,Bantoat Baoh,Phkoam,6337.903515
102.9863875,13.87675668,1080701,Ponley Thmei,Thmar Puok,8677.375056
103.0154444,13.83180833,1080702,Chaeng,Svay Chek,6772.488487
102.9827191,13.87311162,1080703,Doun Nouy,Svay Chek,8536.444263
103.0164304,13.82458654,1080704,Prei,Svay Chek,6467.159455
102.9948113,13.87387984,1080705,Ponley Chas,Thmar Puok,8253.382586
103.0004396,13.85608667,1080706,Treas,Svay Chek,7559.293671
103.0457809,13.85374168,1080707,Ampil Prong,Thmar Puok,8325.778955
103.0292628,13.8382459,1080708,Ou Kakoah,Svay Chek,8416.209596
102.9904058,13.85482064,1080709,Ta Voek,Svay Chek,6910.573965
102.969467,13.80030842,1080801,Baek Chan Thmei,Svay Chek,734.5980926
102.9713605,13.80054999,1080802,Khvav Kaeut,Svay Chek,939.1170907
102.9647949,13.79632963,1080803,Stueng,Svay Chek,305.8525512
102.9671772,13.81164898,1080804,Ta Ong Kaeut,Svay Chek,1532.796915
102.9714537,13.81116021,1080805,Slaeng,Svay Chek,1682.425985
102.9673279,13.80492671,1080806,Roluos,Svay Chek,860.922176
102.9831499,13.82531825,1080807,Ta Sman,Svay Chek,3691.289448
102.3462119,13.55849331,1090101,Sangkae,Malai,1867.082934
102.3453581,13.54225093,1090102,Phum Roung,Malai,2909.104207
102.3537877,13.52974746,1090103,Chrey,Malai,3709.72884
102.3581106,13.51952188,1090104,Lvea,Malai,4733.398661
102.3530083,13.53260287,1090105,Chambak,Malai,3432.416026
102.3767382,13.47992399,1090106,O Kach,Sampeuv Loun,6060.760023
102.3830719,13.47907557,1090107,Thmarbang,Sampeuv Loun,5850.68435
102.3614978,13.56816778,1090201,Doung,Malai,703.484483
102.3624833,13.56421243,1090202,Veal Hat,Malai,252.8167148
102.3625768,13.57163908,1090203,Kandal,Malai,1068.098825
102.3643157,13.57388878,1090204,Kbal Spean,Malai,1322.640367
102.3674447,13.57653257,1090205,Trasek Chrum,Malai,1676.659449
102.372109,13.57394392,1090206,Dambouk Vil,Malai,1644.623171
102.3685848,13.57112438,1090207,Voat Chas,Malai,1172.942722
102.3681337,13.56597042,1090208,Thmei,Malai,702.2558048
102.4541024,13.55680728,1090301,Ou Sampoar Muoy,O Sampor,4737.318688
102.465691,13.56208378,1090302,Ou Sampoar Pir,O Sampor,3411.411592
102.4717157,13.560862,1090303,Kbal Tumnob,O Sampor,2780.666695
102.4899167,13.56355727,1090304,Banteay Ti Pir,O Sampor,787.5650688
102.4158012,13.56426436,1090401,Ou Sralau,Malai,5715.764851
102.4062414,13.56277395,1090402,Phnum Kausebbei,Malai,4675.771465
102.3971502,13.56405245,1090403,Kandaol,Malai,3697.391375
102.4059564,13.56435193,1090404,Chheu Teal,Malai,4651.393538
102.4222074,13.56877537,1090405,Bueng Reang,Malai,6447.716796
102.4114422,13.56430049,1090406,Svay Prey,Malai,5244.382995
102.4112986,13.56221215,1090407,Chan Kiri,Malai,5222.736731
102.4337867,13.55855068,1090408,Thmei,O Sampor,6888.138661
102.5430342,13.56648007,1090501,Tuol Pongro,O Sampor,4981.146052
102.5096304,13.56559782,1090502,Kaoh Snuol,O Sampor,1363.161231
102.526929,13.56280648,1090503,Khla Ngoab,O Sampor,3242.110703
102.535747,13.56385138,1090504,Banteay Ti Muoy,O Sampor,4190.418273
102.6076106,13.60496494,1090505,Santepheap,O Chreuv,6658.386218
102.5751992,13.55210381,1090506,Ou Ampil,O Sampor,8578.417979
102.6321768,13.53748915,1090507,Reaksmey Meanchey,Nimith,12303.56806
102.7495817,13.4567521,1090601,Chaeng Maeng,Kaub,16971.04299
102.7308708,13.47407754,1090602,Ballangk,Kaub,15967.29991
102.7864109,13.46365744,1090603,Paoy Angkor,Kaub,15436.33892
102.737858,13.49293542,1090604,Srah Phloah,Kaub,13766.47798
102.7374068,13.44976344,1090605,Kcheay,Kaub,18140.32055
102.7342148,13.49740243,1090606,Ta Kong,Kaub,13528.24453
102.7019982,13.48420294,1090607,Damnak Thmei,Nimith,15344.23359
102.6949342,13.49046494,1090608,O Svay,Nimith,14688.37947
102.7314717,13.48377854,1090609,Tumnubneary,Kaub,14986.72047
102.7053267,13.47965155,1090610,Bosthum,Nimith,15844.4896
102.735307,13.61797861,1100101,Nimit Muoy,Nimith,3321.96428
102.7554178,13.6108121,1100102,Nimit Pir,Kaub,4660.652631
102.7481697,13.6137943,1100103,Nimit Bei,Nimith,4776.41194
102.7554204,13.61296527,1100104,Nimit Buon,Kaub,4712.042433
102.7554711,13.60989522,1100105,Ou Chrov,Kaub,4636.507234
102.7244818,13.60519349,1100106,Dong Aranh,Nimith,2870.79992
102.6783034,13.64291515,1100107,Souriya,Nimith,3648.612663
102.7104698,13.62132933,1100108,Nimit Thmei,Nimith,612.4517239
102.7425013,13.65324795,1100110,Thma Sen,Nimith,5273.096752
102.6890042,13.58469906,1100111,Anlong Svay,Nimith,4560.692802
102.6774275,13.62761881,1100112,Koun Damrei,Nimith,3033.69575
102.6740391,13.59242078,1100113,Koub Thum,Nimith,4749.965082
102.6482055,13.57437847,1100114,Reaksmei Sameakki,Nimith,8158.844393
102.6629517,13.59460299,1100115,Reaksmei Sereipheab,Nimith,5521.516243
102.6407948,13.6056491,1100116,Sokhsant,Nimith,7207.345107
102.557677,13.6569182,1100201,Kbal Spean,O Chreuv,1499.969096
102.5660469,13.65157955,1100202,Baliley,O Chreuv,574.4071774
102.580938,13.64088322,1100203,Kilou Lekh Buon,O Chreuv,1745.541724
102.6143848,13.673616,1100204,Tuol Pongro,Tuol Prasat,2285.502435
102.6148882,13.70708705,1100205,Prey Kub,Tuol Prasat,2324.903507
102.6232393,13.68163403,1100206,Ou Ruessei,Tuol Prasat,2495.331905
102.6308539,13.7120112,1100207,Ou Neang,Tuol Prasat,3942.859821
102.5874099,13.66310004,1100208,Prachear Thoam,Poipet,1659.578009
102.6013387,13.68814492,1100209,Tuol Prasat,Tuol Prasat,249.0772017
102.6375757,13.63015253,1100210,Andoung Thma Meas,Nimith,7345.655547
102.6095209,13.61986421,1100211,Stueng Bat,O Chreuv,5574.471203
103.14602,12.8751041,2010101,Thmei,Kanteu 2,5831.660264
103.1471012,12.88593981,2010102,Tuol Thnong,Kanteu 2,4685.776344
103.1483667,12.90177508,2010103,Svay Prey,Kanteu 2,3077.809846
103.1536534,12.93088013,2010104,Svay Bei Daeum,Kanteu 2,1935.684194
103.1519369,12.91369493,2010105,Kampong Ampil,Kanteu 2,2244.056535
103.1405557,12.89775179,2010106,Sasar Pok,Kanteu 2,3262.435832
103.1454874,12.91364923,2010107,Voat Kantueu,Kanteu 2,1777.96973
103.1121583,12.91520915,2010201,Post Kantueu,Kanteu 2,2921.547878
103.1296968,12.93070952,2010202,Chamkar Ou,Kanteu 2,827.0214623
103.1442362,12.95203547,2010203,Banan,Kanteu 2,2908.089182
103.1472169,12.94149983,2010204,Kampang Lech,Kanteu 2,2001.394043
103.1489063,12.94982717,2010205,Kampang Kaeut,Kanteu 2,2879.621896
103.1499277,12.93627679,2010206,Chhay Rumpoat,Kanteu 2,1806.278108
103.121654,12.89721001,2010207,Phnom Kol,Kanteu 2,3652.001822
103.1510096,12.96201685,2010301,Tuol Chranieng,Kanteu 2,4197.60593
103.151504,12.97244165,2010302,Kampong Chaeng,Kanteu 2,5298.84713
103.1535191,12.97662267,2010303,Kanhchroung,Kanteu 2,5806.906653
103.155672,12.98462791,2010304,Krala Peas,Kanteu 2,6720.94869
103.159665,12.99057638,2010305,Bay Damram,Kanteu 2,7484.488381
103.1661099,12.9915258,2010306,Ta Song,Kanteu 2,7845.165547
103.1688351,12.99696811,2010307,Sdau,Hun Sen Phnom Sampeuv,8085.673899
103.2094574,12.94645401,2010308,Prey Totueng,Kanteu 2,8230.052975
103.1888624,13.03145504,2010401,Kampong Chamlang,Samdech Euv,6659.950687
103.1702277,13.02073103,2010402,Chheu Teal,Hun Sen Phnom Sampeuv,7493.402651
103.1593974,13.0143817,2010403,Kampong Srama,Hun Sen Phnom Sampeuv,6461.17084
103.1602597,13.02244105,2010404,Khnar,Hun Sen Phnom Sampeuv,6397.732729
103.1560142,13.00943174,2010405,Annachet,Hun Sen Phnom Sampeuv,6268.555912
103.1660563,13.00509215,2010406,Bat Sala,Hun Sen Phnom Sampeuv,7456.617161
103.1554569,13.00252244,2010407,Bay Damram,Hun Sen Phnom Sampeuv,6511.560311
103.158814,12.99600245,2010408,Svay Prakeab,Hun Sen Phnom Sampeuv,7173.601322
103.1473324,12.9906424,2010409,Chhak Pou,Hun Sen Phnom Sampeuv,6494.059396
103.144051,12.98323463,2010410,Anlong Ta Mei,Kanteu 2,6285.628975
103.1478043,12.97422301,2010411,Chamkar Svay,Kanteu 2,5379.176428
103.1478244,12.97151164,2010412,Thkov,Kanteu 2,5088.427355
103.1320259,12.97180542,2010413,Braboh,Kanteu 2,4985.595197
103.1478511,12.96789647,2010414,Doung,Kanteu 2,4702.569327
103.1460683,12.95974923,2010415,Anlok Kaong,Kanteu 2,3782.616301
103.1052042,12.85978147,2010501,Rung,Kanteu 2,8159.948368
103.0991516,12.87206582,2010502,Chaeng,Kanteu 2,7286.72242
103.0942044,12.87088204,2010503,Kampong Kol Tmei,Kanteu 2,7701.943902
103.080005,12.88948733,2010504,Thngor,Kanteu 2,7380.493398
103.0786165,12.86255256,2010505,Boh Khnor,Kanteu 2,9482.520783
103.1037305,12.87200862,2010506,Changhour Svay,Kanteu 2,7029.565524
103.122284,12.86830996,2010507,Doung,Kanteu 2,6662.121879
